Row.names,logFC,logCPM,LR,PValue,FDR,gene_names
group_12047,0.655721350984979,7.05288018542104,1.21931105132417,0.269495900847252,0.595940158661956,MAT1
group_12083,0.285068111397994,6.09302925739468,0.15276532552935,0.695906598218518,0.873560421086741,TSN33|PSME4
group_12103,-0.412476054785717,9.92423755246255,0.898721273704526,0.34312481618542,0.6607798342013,NCDN
group_12105,0.324025117574944,7.59031017218705,0.400429708570467,0.526867420904785,0.788371019340695,UBE2K
group_12110,-0.88709496543544,8.19687302884148,1.65525731803434,0.19824488978604,0.525391891118826,NSG2
group_12120,1.14201388336482,7.04689854093659,1.53225154823256,0.215774841791441,0.543417633255283,ALG2
group_12146,3.0408759200955,5.35432090808659,9.47814045554685,0.00207934626546538,0.0651941416338251,PRKRA
group_12207,-0.180222291519173,6.49548975166661,0.0366495341717954,0.848180350929069,0.940286999363318,PIM2
group_12261,-0.191477163823858,6.49582273033085,0.0619418664740987,0.803452655103544,0.921232362714428,RSRC1
group_12273,-2.20708261468539,6.56082559974413,7.73404861038137,0.0054189107827541,0.10288412285774,CBY1
group_12296,0.26389869142813,5.62271169330174,0.103995743272179,0.747086276621039,0.894707556847687,BEND6
group_12306,0.136789068089627,6.36387035363037,0.0213025531384918,0.883957748052581,0.955369473356836,PRDM8
group_12370,1.25152949862598,8.09457745683809,5.94207964342309,0.0147835649961137,0.164530103053445,PSMD1
group_12381,-0.213524955336156,5.0544877036816,0.0444029527056782,0.833105703738513,0.933022483029736,NAT8L
group_12394,-1.91307733187748,6.29082531287098,8.22361832972126,0.00413486740990543,0.0911328765866786,TIMP2
group_12421,-2.40948978102936,5.42349800957934,6.27865580033555,0.0122200757415404,0.149315950354345,GNA13
group_12464,0.0155754350222512,5.07103960851711,0.000246649820424549,0.987469667065574,0.995985832572095,RAB35
group_12483,2.20491552941315,6.35913023872256,10.1961134299172,0.00140736958127223,0.0566772686083326,EMP2
group_12492,-2.24091004261624,7.4032299532333,7.77426179392179,0.00529958688353038,0.101010852618291,AAMDC
group_125,0.558769472901944,6.65540293634567,1.24102619763924,0.265273372142876,0.592462626841077,TANC2|TANC1|P2R3A
group_1281,-0.105702428029098,6.35584666325285,0.0258955427398107,0.872155684657508,0.95045748921114,TTLL7
group_1295,-0.0550016114831308,7.40670822862596,0.00219108997768913,0.96266539211268,0.990354455331782,BRD9
group_13,0.389914374831899,5.98419107890259,0.416706188241129,0.51858518484863,0.783139094479341,ADCY8|ADCY3|ADCY2|ADCY1|ADCY5
group_1377,-0.0990001609373913,6.49238414398302,0.0144297409865164,0.904385034186864,0.966378405612791,SYT16
group_14,-0.443959199220219,5.88651127449623,0.526391190597028,0.468128041992946,0.75542401856083,DOCK7|DOCK9|DOC10|DOC11|DOCK6
group_1406,0.0804332408495369,6.8173391098578,0.0149022335571232,0.902839854657419,0.965953975278699,TPP1
group_14608,2.34853031890638,5.58886095936974,4.97043923788829,0.0257840988093398,0.213107075591127,ELMO1
group_1461,1.93271760001066,7.22748742855421,8.60228103744157,0.00335742227533783,0.0853016804299625,PLK2|PLK3
group_14617,-1.63037823039333,9.84408372300793,8.5755511263016,0.00340706814097019,0.085970130351604,RAB3A
group_1468,-0.196589296103436,5.01450670964631,0.0282363921785649,0.866554267546054,0.947416417090519,HCN1|HCN2
group_14694,0.571856289332361,6.72462899573527,0.418533299448168,0.517669808034123,0.782970692537228,SYT13
group_14709,-1.16646735589142,6.32786735717864,1.32171804135349,0.250283948619895,0.575339588313192,HEBP1
group_14728,1.47212985555553,5.463201420695,2.93248664389021,0.0868136831966498,0.360565511720922,PHF23
group_1474,0.675839754297801,6.5651717620294,0.728412396392411,0.393398277117475,0.698560094743328,RGS7|RGS6
group_1476,0.935672886292121,6.26152915598808,1.53506094944986,0.215354472751711,0.543417633255283,KCNH3
group_14788,0.985376175223447,6.43669272586815,1.17880905776653,0.277598581122355,0.603056188364164,KLF6
group_148,0.172326663665783,6.24927864833827,0.0864821826609941,0.768697895346269,0.90547819231196,GRDN|DAPLE
group_14811,0.336923522919497,10.6304501623928,0.846285622951212,0.35760524512039,0.67163789091181,UCHL1
group_1488,-0.289812671277637,8.68820732697938,0.231682627929803,0.630278982339487,0.840980721093325,MATK
group_14915,-1.79239032015023,8.69351858196234,10.6169722792089,0.00112054371508537,0.0539618698872486,DTD1
group_1494,0.504685049855741,6.47135191776711,0.816107291542509,0.366320766190063,0.678806039653806,DGKZ|DGKI
group_14958,0.958117316962064,7.50570875915773,2.03564893221874,0.153648595963306,0.470720521853489,RGS2
group_14959,-2.07885574553343,7.37617573679803,6.84811006605357,0.00887350910159412,0.126705455543693,TPRGL
group_15,0.501910097131697,7.43872990536786,1.15579460937525,0.282339411938425,0.606087389621555,GRIA4|GRIA3|GRIK5|GRIK2|GRIA1|GRIA2|GRIK4|GRIK3
group_15019,0.20551453389668,10.2989803028002,0.20544341400646,0.650362496172576,0.852646062597784,TCTP
group_15032,-0.827646993300243,6.26290471429844,0.592218350319062,0.441562576234292,0.735015215438102,DBP
group_1504,0.908517573102495,5.41031508507634,1.11746992470801,0.290463897536695,0.613747633223507,ABCG1|ABCG4
group_15041,-1.20058521709206,6.54662886900198,2.45508802715915,0.1171446014921,0.413005742013966,FXYD6
group_15045,0.384846338729749,7.80117293478539,0.3470020084415,0.555815146316254,0.805195956313562,RPN1
group_15081,-2.05910509800577,8.43957634638857,12.0514722709862,0.000517514905222396,0.0366639405930636,ICLN
group_1511,-1.26273831513629,5.06691732585493,1.64730406491458,0.199326259794525,0.525391891118826,SKIL
group_15138,-1.1694309994618,6.6168696947811,2.43832623583532,0.118402503311965,0.415039281272491,THEM4
group_15147,-0.92049004621449,7.14803847621603,2.21294828748032,0.136856898822846,0.446154536773011,EFNB3
group_15207,0.06011901740636,5.78212275957947,0.0078305038890818,0.929487125174425,0.977537148896258,MAL2
group_15211,0.413141658890097,5.19527599709242,0.163115850131428,0.686303881353962,0.870042497903646,CIR1
group_15224,0.524330825092847,7.27816522115087,0.605105673127888,0.436636584605931,0.731500308180195,PHF23
group_15225,-0.834518748868064,5.16287068016603,0.901509382479683,0.342377312421315,0.660263478297301,TLN2
group_15230,-1.19132788395455,9.21133319611438,3.96679057963351,0.0464061420774098,0.282788970785927,ITM2C
group_15231,0.405253144482475,6.77550702180321,0.302335731948478,0.582421818454571,0.819947332744675,MMP17
group_15270,-0.485973977815405,6.9622216766489,0.315986298414293,0.57402977592193,0.815235789799427,MCEE
group_15335,0.523893615213711,10.1784809137082,1.85385300909116,0.173335930779419,0.495682461586002,PTPRN
group_15340,1.27573148737446,5.32823758489775,1.46742850849092,0.22575185577725,0.551957953286435,CENPV
group_15346,-1.69597828841635,10.2606560859487,16.5173453774944,4.82070508949217e-05,0.013661136576684,MPC2
group_15364,-0.314360419005144,7.44728703331732,0.252985018368564,0.614981032910296,0.832784204839597,LMO3
group_15365,-1.1958597664045,6.04492121241748,1.61213032046453,0.204192603081249,0.530328343452754,HLF
group_15368,-0.871769942929782,5.36645366742836,0.53105019088196,0.466165671821024,0.753886889810646,LASP1
group_15421,2.64089095267448,8.42279470539449,15.0700201556949,0.000103595599948931,0.0218083537263921,PDCD6
group_15426,-0.88401681613199,7.37266799858159,0.752672255878412,0.385631495372907,0.693205495805182,GPR39|LYPD1
group_15484,-1.50801099317742,6.01042758912915,2.68042368298997,0.101588697073144,0.387826694318615,EBPL
group_15496,-0.840845696535747,6.05434552000305,0.957394063806321,0.32784431598586,0.645870834273748,GPR37
group_15506,2.0087415520794,8.6623574649091,9.56268992093907,0.00198571922411577,0.0642020099304644,BDNF
group_15544,0.752913970581933,5.55217542096649,0.496022683533416,0.481252953137157,0.762846056711509,BTG1
group_15560,-0.536614273251475,5.90536028203,0.357702054982315,0.549785233322484,0.803349657209265,SATB1
group_15572,-1.25861090100898,5.97434174880669,1.16765544850612,0.279883506898737,0.605359626506434,NRSN2
group_15583,-1.1385387160965,8.64199766154956,4.13943991161532,0.0418950290528476,0.269214008208793,PDE1B
group_15624,2.16807197718457,5.08546687948821,4.69087279407553,0.0303232410386076,0.229150399971754,KCNQ2
group_1593,1.05155193057328,6.91777213500779,3.37738711181104,0.0660967637100975,0.323373808111553,NCBP1
group_1595,0.570665470721268,8.34079247800639,1.8111874897495,0.178365844958188,0.501794404601729,PTPR2|PTPRN
group_16,0.173142013177939,6.01568915888691,0.0991906579229767,0.752803046297315,0.898097934766616,PRP16|DHX8|DHX15|DHX32|DHX16|DHX35|DHX33
group_1686,-1.45976679496414,6.79688147460781,6.1177320350813,0.0133832400281095,0.156005394680329,LRRN3|LRRN1|LRRN2
group_1690,0.223596070678106,6.11350394198115,0.0787400911582594,0.779012116113459,0.910062037660372,TWF1|TWF2
group_172,-0.382698249049299,6.01569092944062,0.430787152340562,0.511602957178789,0.777887079393328,CNTN4|CNTN1|CNTN5|CNTN2
group_1723,-0.71240477424168,5.91902698776201,1.17740828290823,0.27788424986534,0.603256085152572,DAPK1
group_1736,-2.10648648787782,5.65922770827391,3.26422713487795,0.0708063804220933,0.330927146422139,BBS2
group_1745,0.525610825321328,6.59891883206073,0.49273829023376,0.482708352060676,0.76343621879792,CRY2|CRY1
group_18,0.716380918039198,6.7352259374647,1.62192766000203,0.202823212274895,0.528341687895137,NCHL1|NFASC|L1CAM|NRCAM
group_1845,-0.626124426978721,5.08073733042716,0.411701415478458,0.521107194928627,0.784356685925246,PREX1|PREX2
group_187,-0.720583017444355,7.43876406282739,1.33621927605821,0.247701808536793,0.573334551382526,EPN2
group_18770,-1.76417579451382,6.21222321629757,5.56264183322365,0.018347706523214,0.18380711427125,YMEL1|NCKX3
group_18771,-1.76417579451382,6.21222321629757,5.56264183322365,0.018347706523214,0.18380711427125,YMEL1|NCKX3
group_18778,-1.05207834855431,6.27591502949215,1.28269299126904,0.257398918996121,0.583543149281052,SIDT1
group_188,-0.531130270215978,6.26048338761121,0.788909561231572,0.374430054002212,0.683548225443087,PLCB1|PLCB4
group_18809,-2.39200729860943,5.14515540284085,6.88977916893701,0.00866899772205294,0.126231571573293,KNDC1
group_18861,-0.87533766103217,6.40136710349815,1.46625699038536,0.225937186090104,0.551957953286435,PLCB1
group_18875,0.156357589519103,5.80841945569704,0.0497590053358294,0.823483154123804,0.928698630311758,ZFR2
group_1888,2.10546515559224,8.89984536018958,9.89296026206621,0.00165912252143868,0.0599236016566676,TRIM9
group_18945,-2.45841593638513,6.35659164020698,6.19351346935777,0.0128219376671299,0.152484283233258,ABCG2
group_1895,0.0131373111707259,6.80960340804102,0.000734104873524544,0.978384465382117,0.994362105290592,YLPM1
group_18963,-2.05669464745953,5.97742077667714,4.70063683373441,0.0301514433304078,0.228790766692528,KNDC1
group_1897,-0.0174777095959414,7.28570860424351,0.000183324787638384,0.989197173839853,0.996441493040993,ICAM5
group_190,-1.44351414661001,6.12872681908556,4.12787940794131,0.0421821782965014,0.269600520012777,PLCG1|PLCG2
group_1902,-1.36578735077182,6.85489307957547,4.06943076400297,0.0436659870593843,0.273813610768973,RASA1
group_19068,1.74887095894637,4.95198163164486,3.29425683639406,0.0695225617003576,0.328197914855977,PSD3
group_1909,1.67291524804123,8.19360499374702,5.34437477433911,0.0207892376590044,0.193028200523015,DDIT3
group_19130,1.41937707581935,7.24827530378107,6.64817948032763,0.00992571905987661,0.134188436758112,SMAP2
group_19163,0.776267406180147,6.35208291349249,0.539120694537477,0.462797367733526,0.750874403989321,NEDD4
group_19170,1.92173760812121,6.03656000356475,4.79715721615097,0.0285067370993989,0.221382337616122,LUC7L
group_19187,1.67716484155192,6.33236070523814,2.08088473909078,0.149153702398989,0.464305302837941,RIT1
group_19248,-0.862846150496558,5.31290580435303,0.78615505921619,0.375265289202721,0.684733692631413,NPHP1
group_193,0.736700263400394,5.44350683655664,1.00987965814589,0.314931670918711,0.633117862924377,MYH10|MYH14|MYH9
group_200,1.87240567072551,8.45858081411662,6.094070264948,0.0135636275075949,0.156640764068902,LMO7
group_2041,0.784138436085927,5.26203887194373,0.592845067748057,0.44132105270992,0.735015215438102,MARF1
group_2042,-0.97940937747561,5.97845945211084,0.655904650401762,0.418009489718265,0.719265277964544,KIT|CSF1R
group_2056,1.78480592976439,6.2828237475545,8.19663676463234,0.00419681151014102,0.092030080972378,SAC2
group_2108,-0.382880616289732,6.41437632062027,0.176356181826746,0.674523563964283,0.863970767022566,ADCK1
group_215,0.871431737259761,6.47610878392437,1.90180581427388,0.167876330182992,0.487741475799212,NBEA|LRBA
group_2219,0.808540014571264,5.40879761649347,1.10906040810292,0.29228628616967,0.614626059136873,KIBRA|WWC2
group_2221,-0.157171099209067,5.63824674698792,0.0224357433440412,0.880933724950167,0.954494256039715,FRMD5
group_2226,1.76866194100366,5.48225024555697,3.78558425314691,0.0516958596337684,0.293816919458916,RISC
group_2228,-1.09410557049989,6.08203949015852,1.61695458161123,0.203516951093396,0.529466708064674,INF2
group_2235,2.48827832301407,4.99701826571811,5.74175495387977,0.0165662321191987,0.173115356939611,NPAS4
group_2266,1.48130553514171,6.80019932321966,3.83627042869293,0.0501549682742505,0.290621376228542,LUC7L
group_2269,-1.26231341426943,5.5419161208201,2.15151716641867,0.142429085192818,0.454836922518501,KNDC1
group_2290,1.03629541203812,5.44061279444337,1.22563497139873,0.268257614750385,0.595517356276238,PHF10
group_2300,-0.18904502566386,7.11530575644348,0.0896862612833171,0.764576388896863,0.903611978613445,NELL2|NELL1
group_239,1.02826959909954,5.34812401625176,1.40620932231607,0.235686687960517,0.560354797319488,DSCAM|DSCL1
group_2398,-1.66318543255944,6.85938072128883,3.626535379406,0.0568650792101025,0.305713426185715,ELK1
group_240,1.01895618695244,5.6893867666502,1.97049919634139,0.160394885060801,0.477683715896517,PDE4B|PDE4D|PDE4A
group_2422,-0.962109776858452,6.20196266552122,1.01238508773527,0.314332123105508,0.633117862924377,WSCD1|WSCD2
group_2440,-0.482306600589362,6.14636008665078,0.235291836255731,0.627627473090207,0.839839784416559,ADCY9
group_2445,0.307089009822131,6.52050831254095,0.25138651605814,0.616100476600937,0.832922625980863,SNF5
group_2447,0.492233270830553,5.328866425307,0.333437558638998,0.563641905687762,0.810278555283257,MTUS2
group_24581,-0.804171200263142,8.56162946018325,2.61953206366365,0.105555564451972,0.395189735204334,ROCK2
group_24617,-0.831264940796909,9.7354917303111,3.5542579359497,0.05939285879664,0.311636290656858,PEA15
group_24680,1.62337495671889,5.54660090475575,2.91403777130881,0.0878117757652617,0.361521102966536,KCNQ3|KCNQ2
group_24689,-0.939798802491399,6.6473528506246,1.19504964508246,0.27431334436989,0.600760995869753,BTBD2
group_24729,-0.674078278661856,7.36261899337662,1.67687618385178,0.195340051816929,0.522988917800557,TEF
group_24730,-0.674078278661856,7.36261899337662,1.67687618385178,0.195340051816929,0.522988917800557,TEF
group_24775,1.5639564941862,5.07854012364575,2.44006747414501,0.118271138206604,0.415039281272491,HSF2
group_24822,1.71399514641853,8.50876191558971,2.82538120868935,0.0927848596354659,0.373030033471823,NPY
group_24829,-1.87032720977509,7.03145149642066,3.23039681086901,0.0722831720449856,0.33307217737802,RSPH9
group_24873,1.12938719500811,6.43273544213552,3.14060213985503,0.0763656100777362,0.338141671169036,SYNE1
group_24891,-2.05910509800577,8.43957634638857,12.0514722709862,0.000517514905222396,0.0366639405930636,ICLN
group_24899,0.759125191387402,7.01946539574973,1.33142914984052,0.248551129632036,0.573723284188234,CDK14
group_24902,1.57205511550122,6.000140141399,3.97868794155969,0.0460794433648932,0.281520181353676,NLK
group_24949,1.80993642615007,6.98676404787518,7.90390930899192,0.00493280750475308,0.0995637026001826,RBM6
group_24967,-0.572875657936584,5.99896219120341,0.620829336461377,0.430739266255638,0.727213880636424,KIBRA
group_24990,-2.09207449318059,8.55875891835822,6.11515795115537,0.0134027435983507,0.156005394680329,DGKZ
group_24991,-0.371892082157514,5.11499986596645,0.131991069073636,0.716376497382632,0.880884851921768,DGKZ
group_25036,2.18832714020895,6.27197538114632,7.62135975515793,0.00576809805048807,0.104343174948685,EMC1
group_25043,2.15658432355912,6.94700789074904,3.64998704392762,0.0560696476172034,0.303999776084399,PSME4
group_25070,-0.92049004621449,7.14803847621603,2.21294828748032,0.136856898822846,0.446154536773011,EFNB3
group_25113,1.74442426594646,5.13146761164005,3.17342615759812,0.0748452864066328,0.336183821228227,LARP4
group_25140,0.369352788724181,6.05997849450167,0.188243595841401,0.664382495371321,0.859103233747963,TUB
group_25192,-1.56463191935013,6.53406088101193,3.60204842776135,0.0577084227037368,0.307000475437641,PACS1
group_25218,-2.07708635221542,7.44675280178146,8.07690960704413,0.00448328372713979,0.094110639605601,CHD3
group_25234,-0.0880620399576327,6.85224622668325,0.0147759198999591,0.903250470464223,0.965953975278699,ORAI2
group_25245,1.13602958633521,6.24248604217528,2.71240321724854,0.0995708874728223,0.385184454183451,PHF10
group_25257,1.86254938106067,5.10951003378916,3.71212215812122,0.0540186695847975,0.301596497120966,CNTN3
group_26,-0.116473504853977,5.78790623718664,0.0296494552305937,0.8632880243264,0.9470571379764,CHD6|CHD8|CHD7|CHD9
group_2670,0.634556493317788,8.66768034836199,1.63001437067414,0.201701060897851,0.528270861328069,TCPQ
group_269,0.333143122738703,6.71754300778182,0.323637898358008,0.569429559624286,0.812305323390462,PCDH1|PCDH7|PCDH9|PCD20|PC11X
group_2712,-0.146543354603895,5.45024852069146,0.029509547323638,0.863607791666434,0.9470571379764,PLEC|DESP
group_2730,1.03126866671892,7.50615307519841,2.38322450178614,0.122644164355771,0.423847187135706,IFRD1
group_2734,0.258935323981176,7.91139636856845,0.233664311525892,0.628820007843809,0.84035375031495,UBE3A
group_2738,-0.464444470900529,5.69976896942539,0.22694819732583,0.633795985513278,0.842484918998092,ADCK2
group_2751,-0.775562391511417,6.42496649411771,1.48611054530835,0.222820912663153,0.549307069962285,RN157|MGRN1
group_2755,0.431992438672505,8.04367370757772,0.750834582832699,0.386212125493196,0.693772469539194,RBBP7|RBBP4
group_2774,0.227629114142205,7.12312288457766,0.141858327633004,0.706440527930954,0.877931619884705,WDR6|DALD3
group_2928,0.858684728928932,6.17510703860622,1.38618507177021,0.239050407596057,0.563202694524841,IQCB1
group_293,0.562232723932067,5.29028502236211,0.443221420115884,0.505571697225635,0.775568887610569,PHF2|KDM7A|PHF8
group_2935,2.16438088649993,6.5336408015026,4.54036781744949,0.0331044779067447,0.238197063688374,DEAF1
group_2943,0.917875357161439,8.35537520542643,3.46865961959833,0.0625419700723314,0.315839092181589,ADRM1
group_2959,0.945140770621538,6.93755505340319,2.51171562548941,0.113002849377602,0.405388704590498,LYRIC
group_2999,-0.318029122501583,5.18543612601609,0.105943090705845,0.744811004677353,0.894064431812111,AKAP1
group_3034,-1.71285035008592,7.18418085884255,2.68128479240435,0.101533781982015,0.387826694318615,RGS14
group_304,0.0342433090041774,6.38739819233181,0.00447155331569427,0.946685455536707,0.98514541157933,SLIT1|SLIT3|SLIT2
group_3071,-0.529829045926237,5.99717126422887,0.521817163517508,0.470067559482822,0.755855213020108,PDCD4
group_308,0.192723677297758,5.68469568885416,0.062758186553344,0.802188455896535,0.920212776096615,STIM1|STIM2
group_321,1.47843278750767,6.92621693789517,6.25193964678524,0.0124057388135713,0.149980948158377,DZIP3
group_3276,-2.24299642339752,9.23244798790607,11.953936151411,0.000545320551105741,0.0368616680784137,HAP1
group_330,0.196002464645472,7.23338305500263,0.0812347667829911,0.775631014944377,0.908416677493271,KLC1|KLC2|KLC4
group_3313,-0.10387211860771,5.51841510456383,0.0172665052519756,0.895457247472066,0.962248403884328,MCTP1
group_3314,-0.782824926084768,6.40376036114833,1.57114428023684,0.210040914283775,0.536981768370179,NIT1
group_3352,-1.08422877692795,8.84914886097827,6.69045110162617,0.00969306749125905,0.133112094248794,TMOD2
group_337,1.15891674731254,5.41858494331853,2.29115993106958,0.13011265361401,0.437748872980835,DVL1|DVL3|DVL2
group_3375,0.984262733150845,5.97497621859193,1.69624655587884,0.192779578197282,0.519531796692603,ARSB|ARSJ
group_3387,2.49942115588232,6.53202595636293,9.08145839693047,0.00258214047678717,0.074889619595262,SMAP2
group_3396,0.50461488370155,9.19411957441769,0.570497790031432,0.450061175677913,0.741939226396107,YPEL5
group_34,0.577769018984006,6.18391046377719,0.842433471554349,0.358701722979715,0.672369593330828,RYR2|RYR1|RYR3
group_3400,-1.08995162197648,5.85484590094486,2.73940828161534,0.0979010123148325,0.382708179869369,NCKX3|NCKX4
group_341,0.392216116925646,6.11035398616677,0.375604895574341,0.539964859012248,0.797127044921308,KCNC2|KCNC4|KCNC1
group_3416,-2.40040380413155,6.09879501388889,5.01952478288455,0.0250630465674594,0.210563884958997,SHRM2
group_344,-0.576307197786728,6.85256387789958,1.23378324305748,0.266672547051831,0.594051631837432,DGKD|DGKH
group_34568,-0.0355631015588281,5.63429585195026,0.00372524688367726,0.951331493841281,0.986530344821064,KIF2A
group_34594,0.805505568534552,6.93435019693162,0.739748145314351,0.389741568090512,0.695980580148059,KCNQ2
group_34612,0.697134316318908,9.74195972918877,2.12979680018346,0.14445990521451,0.457011842688068,PSMD4
group_34651,0.651336946052697,6.036872767032,0.469179227411873,0.493365004807796,0.770604007284258,KCNQ2
group_34710,0.967198828104291,4.95860681736528,1.29192816153863,0.255692918913122,0.580926742692533,PREX1|PREX2
group_34823,1.87240567072551,8.45858081411662,6.094070264948,0.0135636275075949,0.156640764068902,LMO7
group_34833,-0.577941457533104,4.95826115778066,0.296945239871091,0.585803849018454,0.819947332744675,KCNH3
group_34940,2.49740797198264,4.95852891137643,6.004640887223,0.0142682977837847,0.161488199801729,LARP4
group_34953,3.02243380384125,4.99339794906199,7.8375453049082,0.00511720475767237,0.100442068654123,RBM45
group_34998,0.24429998895177,4.94235879147332,0.242104228245088,0.622690444055901,0.83661254409261,WNK2
group_35104,-0.912775953593876,5.09285748317942,0.728217711382925,0.393461508304128,0.698560094743328,PREX2
group_35148,1.17990936221076,4.9388112971449,1.51760289024747,0.217982608116959,0.544860446927085,PREX2
group_35183,-1.87433697545824e-15,4.93443424118968,-2.52280527220301e-07,1,1,TRPC4
group_35199,-0.154066459998154,4.95108386472665,0.135785163218712,0.712507613853416,0.880173235448324,DOCK9
