,logFC,logCPM,LR,PValue,FDR
24621,0.804407443303148,5.98146708724611,5.76732835430935,0.0163268373881994,0.999803330491299
8328,-0.668749600605513,7.91199095782735,5.72386165771659,0.016735882674495,0.999803330491299
12213,0.818611376662457,5.43353347991954,5.71784157672477,0.0167933624614661,0.999803330491299
19047,-0.763401190289002,6.07971625298804,5.67578217069963,0.0172006694234783,0.999803330491299
19043,-0.585055734640824,6.52004317781399,5.57143732644494,0.0182557693102652,0.999803330491299
35293,1.48881652658706,5.24028547499932,5.56786397532771,0.0182930631922621,0.999803330491299
9859,-0.518541736128987,9.68530702661347,5.50512486374333,0.018960826407429,0.999803330491299
10016,-1.09983623597957,5.74697717564526,5.48808954356877,0.0191464537070671,0.999803330491299
34672,0.954773691021427,5.42836819868996,5.41911230610723,0.0199174838906998,0.999803330491299
35225,0.562582269307784,7.12728186961944,5.21047658212731,0.0224511796834352,0.999803330491299
12057,-0.722828242210813,5.9619359712094,5.20203568350604,0.022560452543879,0.999803330491299
4717,0.69210739848307,6.31314873879813,5.05216638253684,0.0245951685641502,0.999803330491299
4799,2.01877564668628,5.59753954405763,5.0300070627203,0.0249117968419412,0.999803330491299
193,0.653650302669687,6.30446748474483,5.02531338956478,0.0249794047587942,0.999803330491299
5278,1.20985495684305,4.90049976000963,5.0032783107791,0.025299355058916,0.999803330491299
743,0.752700861364229,5.51814276851684,4.99418848839341,0.0254325767302653,0.999803330491299
8464,-0.596725703037717,8.62227883333051,4.92586564232927,0.0264575440231782,0.999803330491299
24755,-0.669990774162751,6.52035054732176,4.90777771886655,0.0267360179584709,0.999803330491299
292,1.04007269946982,5.0722139126699,4.90182557395478,0.0268283194965717,0.999803330491299
24892,0.835849220063096,5.24330511768922,4.89600975793989,0.0269188269685266,0.999803330491299
12465,-0.963436646524635,5.18067491566063,4.83946050926809,0.0278155956310651,0.999803330491299
8257,1.03677614287791,4.87683178909671,4.79716889380052,0.0285065438658447,0.999803330491299
14918,-0.472211200482906,7.89473021528259,4.79387671971095,0.0285610744823202,0.999803330491299
2487,1.01057263744213,5.17781869452116,4.79201026456902,0.0285920381242898,0.999803330491299
2726,-0.540046487588503,7.38627477639552,4.73708556120219,0.0295190380139814,0.999803330491299
10246,1.01181185925962,4.962645390971,4.72416144363334,0.0297416820715719,0.999803330491299
2257,0.600089962002913,6.1306896067424,4.71251683027343,0.029943782480825,0.999803330491299
3327,0.835438218637998,5.34722695356368,4.70653084965738,0.030048229732527,0.999803330491299
8491,-0.819535045253107,8.42241210481425,4.65167057596009,0.0310233413483242,0.999803330491299
3334,-0.896879633478548,5.34412779874188,4.63322120773173,0.0313586357022342,0.999803330491299
587,0.63210664361646,5.94576739442873,4.56573140132537,0.0326177436164365,0.999803330491299
12435,-0.639645923813727,5.84694350277282,4.52583358324166,0.033386807071565,0.999803330491299
3373,-0.586532034104877,6.13763093415413,4.51501951266317,0.0335985028731621,0.999803330491299
34622,-1.06303173725114,5.46462526327351,4.43348684084851,0.0352404446460211,0.999803330491299
15602,-0.58887215982454,5.9259408849713,4.42596895573861,0.0353960105597605,0.999803330491299
11838,0.990670311806295,5.02414712785124,4.42525932549475,0.0354107318377161,0.999803330491299
35199,1.1328505747865,4.94639726117345,4.41410109791424,0.0356430533350476,0.999803330491299
18890,0.72180594246388,5.73568134112858,4.38624028171168,0.0362301233052542,0.999803330491299
2268,-0.794600704983171,5.21669089601702,4.38354211216587,0.0362875128684071,0.999803330491299
15223,1.55864952954761,4.44703973249977,4.36866956039466,0.0366055618088051,0.999803330491299
15533,-0.457697421166666,7.73535750564082,4.36750073099297,0.0366306805584946,0.999803330491299
14980,-0.53529468045541,8.24298857973796,4.35317304801359,0.0369400606637053,0.999803330491299
8133,-0.80691695391185,5.21738228500297,4.32838989317633,0.0374816853818983,0.999803330491299
7175,1.09273051436147,5.06549737330941,4.32626515119984,0.0375285062197761,0.999803330491299
6970,-0.468954200377938,7.18354357963598,4.32313109169703,0.0375976802710943,0.999803330491299
304,0.953181463657656,4.8780885349207,4.31988841951172,0.0376693922191587,0.999803330491299
3354,0.874360740938247,5.09139408558236,4.30949967890166,0.0379001066982357,0.999803330491299
14602,-0.61630078913752,8.087701248525,4.28289037773204,0.0384978295484333,0.999803330491299
25026,-1.17144465075543,5.29800364495224,4.27825145547946,0.0386030408288623,0.999803330491299
34631,0.773538388706481,5.33803881573006,4.27771401857627,0.0386152494295676,0.999803330491299
851,0.896906445002642,5.0869738592152,4.27760630994452,0.038617696662638,0.999803330491299
34817,0.963447669425387,5.02365986680886,4.27208996871382,0.0387432503837979,0.999803330491299
15279,-0.502132447820143,6.54017575094772,4.27040011436987,0.0387817976017445,0.999803330491299
1893,0.971221620172935,5.79383079924955,4.25636372893059,0.0391035398311042,0.999803330491299
34823,1.10952078603667,4.46601840583258,4.24886680036246,0.0392765302842335,0.999803330491299
8131,-0.476141627844644,7.98654551115447,4.22437558848631,0.0398472782453499,0.999803330491299
4130,0.546322865243549,6.54712182292538,4.2127877106046,0.0401203510041429,0.999803330491299
34903,0.859957419636192,5.38485964513884,4.20146769256562,0.0403890085964065,0.999803330491299
2032,0.836946260877289,5.17521135136798,4.15510489447035,0.0415092027884343,0.999803330491299
8482,0.766443793937742,5.55945532822446,4.13316213711685,0.0420507057643874,0.999803330491299
8242,0.485785302613191,7.74235566745793,4.09691093343792,0.0429616393345662,0.999803330491299
9817,0.52212851932064,6.73371231102708,4.06330298083242,0.0438246991868624,0.999803330491299
4198,1.09876688552262,4.43818068911305,4.01291958993909,0.0451528973556641,0.999803330491299
5193,0.675614176866342,6.27362651329726,4.00195498790995,0.0454475202813336,0.999803330491299
6975,-0.948897784056543,4.93331670472011,3.99150710639258,0.045730143316834,0.999803330491299
3031,0.861422000676992,5.26510853144047,3.98337366248898,0.04595144069462,0.999803330491299
15107,-0.51380399330407,8.96989330183434,3.97557096700195,0.0461647997169452,0.999803330491299
12297,-0.569392367153028,6.49805762682962,3.94884075358956,0.0469036686136347,0.999803330491299
5326,-0.438458985940754,7.52346488267942,3.94554202030484,0.0469957117779371,0.999803330491299
4566,0.946498595985159,4.98322464559901,3.94287494174506,0.0470702693931006,0.999803330491299
10155,0.627585233283111,5.87996785162905,3.94148317002127,0.0471092255952764,0.999803330491299
34931,-1.01227603339237,5.27903973421567,3.90940140769429,0.0480166970168301,0.999803330491299
25102,0.794166164078818,5.17397002632988,3.88477251840009,0.0487258629364608,0.999803330491299
9902,0.562535730974894,5.99516613828665,3.87937727106673,0.0488826852450702,0.999803330491299
15316,0.435828217831467,7.36820790700276,3.8762360712635,0.0489742350888696,0.999803330491299
15056,-0.57252492369504,6.46262140362447,3.86151431542833,0.0494057178273392,0.999803330491299
12254,-0.406414941253703,8.77857238326905,3.85816758861431,0.0495043666481261,0.999803330491299
4606,-0.87574738865328,4.87259855705871,3.85775470095037,0.0495165514208132,0.999803330491299
5190,0.765731633502831,5.15478871248235,3.83025652997812,0.0503352283435031,0.999803330491299
15251,-0.492654704868864,7.63234974420334,3.82649147026882,0.050448430321141,0.999803330491299
5303,0.547370910761375,6.36651401746608,3.82420988405376,0.050517160427913,0.999803330491299
18967,-0.450414044717011,6.71626622201191,3.79858087613864,0.0512960412541254,0.999803330491299
7192,0.641640411969544,5.63522444171393,3.79738940508308,0.0513325582420887,0.999803330491299
3355,-0.867621043493399,5.39058827103841,3.78556325227714,0.0516965083497479,0.999803330491299
34800,0.726635509360291,5.60163551893698,3.78394605849351,0.0517464892705191,0.999803330491299
34707,0.812148763901236,5.92514418981593,3.7827217904119,0.0517843604423887,0.999803330491299
14726,0.455759961638973,7.27529737163049,3.78119666208532,0.0518315793612342,0.999803330491299
8152,-0.532617930111816,5.94166974874688,3.77916582219215,0.0518945261451271,0.999803330491299
8245,-0.60797539085195,5.71856421923129,3.75485508688043,0.0526543597194478,0.999803330491299
15543,-0.565269818409794,6.28364045903012,3.74767246128253,0.0528810998133601,0.999803330491299
85,0.506229172656737,6.44236578416269,3.74196437216586,0.0530620290285178,0.999803330491299
15014,-0.494376950946837,12.4870935138092,3.73267187723943,0.0533579765650108,0.999803330491299
6882,-0.446324525353108,6.62372367538711,3.71238302526815,0.0540102283634772,0.999803330491299
12477,0.430371567179861,7.11127504911347,3.70819169524497,0.0541460220650777,0.999803330491299
6846,-0.503649260879298,6.95032414957868,3.6973324888634,0.0544995319927014,0.999803330491299
9766,0.736492313304429,5.17839491307764,3.680407342835,0.0550553980808463,0.999803330491299
978,-1.05049421812121,4.65462637758931,3.67966123609024,0.0550800400727785,0.999803330491299
14755,0.468037588213227,6.9828459642431,3.67295905535585,0.0553019209546533,0.999803330491299
82,-0.741037520946298,5.30790918945333,3.66996255755885,0.0554014287416308,0.999803330491299
11926,-0.878119989338276,7.50172385207287,3.66674064483593,0.0555086339818213,0.999803330491299
19073,-0.52611986997898,6.02863134670059,3.66424481205962,0.0555918310046582,0.999803330491299
14615,-0.469931365222119,7.96416101493008,3.65967145652406,0.0557446243379834,0.999803330491299
11832,-0.507185759646459,6.86136867278183,3.64840208673524,0.0561230322895689,0.999803330491299
6982,0.508950808941387,6.729087900788,3.64245384088997,0.0563238631157997,0.999803330491299
5203,0.781672223572899,5.02327959145358,3.62438876653527,0.056938483773943,0.999803330491299
6082,0.848271155853593,5.04146221824315,3.62334279060139,0.0569742879150126,0.999803330491299
14655,-0.380925833167683,10.287524027775,3.61617576223823,0.0572202618100456,0.999803330491299
2119,0.60735837710504,5.69159926541496,3.61402099778166,0.0572944340179801,0.999803330491299
12282,-0.382663537120691,10.568417469579,3.60930524911299,0.0574571179258461,0.999803330491299
6133,-0.642599434674562,5.65142412451145,3.60236260331389,0.0576975186189025,0.999803330491299
3045,-0.771072404577327,5.10771297373578,3.59423700140738,0.0579802386594156,0.999803330491299
5432,0.534800326611986,6.57581020215527,3.57755816496306,0.0585651787155575,0.999803330491299
8038,-0.814906658858457,5.36729757304028,3.57412603013941,0.0586863224867793,0.999803330491299
18993,-0.522771507172122,6.72239304344963,3.57243243710269,0.058746199198789,0.999803330491299
14710,-0.473848987018309,6.3762251657743,3.56582179582294,0.0589805394538028,0.999803330491299
3296,0.457042099798997,6.89148687519582,3.55638160292231,0.0593169085299874,0.999803330491299
6812,-0.677841379086947,5.38756069212604,3.54138487183066,0.0598554664838683,0.999803330491299
12058,0.431450959745409,8.27329530395309,3.5384197682694,0.0599625627532678,0.999803330491299
14904,-0.478358725039705,6.57484373130352,3.52184183966345,0.0605651070978832,0.999803330491299
777,0.645273249898865,5.5124266542888,3.51445551093754,0.0608356435387603,0.999803330491299
35056,0.549144767558668,5.75327324288308,3.48115658531987,0.0620713422865967,0.999803330491299
18994,0.636683714046351,5.45924342204852,3.46459727301407,0.0626957730432305,0.999803330491299
15324,-0.466958125227561,8.40077632527081,3.461767947724,0.0628031311313447,0.999803330491299
14671,-0.484538164841618,7.15952826176866,3.45416411271921,0.0630926288094032,0.999803330491299
5251,0.872164650091722,4.95191384014716,3.45235512001926,0.0631617110626263,0.999803330491299
12260,0.70882302171423,5.37053288978435,3.44259376429966,0.06353587411879,0.999803330491299
180,1.27418952039622,4.65683863700499,3.44098943121159,0.0635975956644517,0.999803330491299
3380,1.05695232087275,5.03552903947666,3.43416400346644,0.0638608974637307,0.999803330491299
12308,0.850940728247675,4.91021217170321,3.43360419629968,0.0638825444403502,0.999803330491299
18892,-0.457001580259262,10.0575464661464,3.43070622990247,0.0639947300070414,0.999803330491299
25043,-0.766673137912915,5.35318381771862,3.4284872042395,0.0640807745712905,0.999803330491299
3705,0.613524672387579,5.79304750020753,3.41700961012159,0.064527801992133,0.999803330491299
3645,-0.604750929659536,5.64248520751585,3.41558126699028,0.0645836651901415,0.999803330491299
1613,-0.839829478874624,4.99955260018215,3.40754089814596,0.0648990922333898,0.999803330491299
53,0.618725257867132,5.42892726634572,3.3921237320057,0.0655085219814387,0.999803330491299
12191,-0.787733703919523,5.03213335665121,3.39143068504161,0.0655360607181392,0.999803330491299
24605,0.475169249325285,6.2997800881761,3.38049164058619,0.0659723729065135,0.999803330491299
14637,0.41580937082339,7.46043368851845,3.36958306444375,0.0664105602116062,0.999803330491299
34623,0.56298992470162,5.68690994904606,3.35976181350719,0.0668077306832019,0.999803330491299
1118,0.645841243139354,5.32301731072344,3.35466373111241,0.0670148965544714,0.999803330491299
34651,0.681720304524261,5.42313854954861,3.32833426912482,0.0680958075888297,0.999803330491299
9908,-0.589159742703465,6.11614181708953,3.31618241978573,0.0686009545681378,0.999803330491299
10120,-0.461544813968599,6.38450187985507,3.31282633148846,0.0687411709515529,0.999803330491299
15096,0.502705128186886,7.3166611379791,3.30556560979534,0.0690455720995247,0.999803330491299
25087,-0.718130337976472,5.17793975407344,3.3050284461307,0.0690681495719009,0.999803330491299
14967,-0.462019161012481,6.99465093318161,3.28883515801612,0.069752490817333,0.999803330491299
2060,0.482385624485927,6.2045689486257,3.27655962813455,0.0702761002884533,0.999803330491299
1100,0.501292936106889,7.15766907963186,3.26975448812809,0.0705681838259638,0.999803330491299
6051,-0.432124313778337,6.5190158825715,3.26181811267828,0.0709104645518208,0.999803330491299
34598,0.871776202944926,5.16111350552857,3.25354353868236,0.0712692258842376,0.999803330491299
12284,0.631112355279982,5.97306638072993,3.24712193209887,0.071548988331758,0.999803330491299
10242,-0.479701145357889,7.54190527358233,3.23852453620773,0.0719253850872159,0.999803330491299
35178,-0.49690608267565,6.77057318888989,3.23648766100076,0.0720148708015001,0.999803330491299
14810,-0.615189676907326,7.65688692253687,3.23259701798549,0.0721861297272156,0.999803330491299
7098,-0.660857854280435,5.48106603462392,3.2236656953493,0.072580924247057,0.999803330491299
11784,-0.515663035643385,5.95612299091529,3.19978422518288,0.0736479862971705,0.999803330491299
1486,-0.636517032602492,8.18152011050322,3.19361321170347,0.073926445599809,0.999803330491299
6791,0.654662293009342,5.70704749534627,3.18299579728501,0.074408191904949,0.999803330491299
15087,-0.723145279044998,5.63842177524287,3.1704601455984,0.0749813185825463,0.999803330491299
34910,0.482486757123539,8.04988484725206,3.16426110145935,0.0752664878716323,0.999803330491299
6056,0.482486757123539,8.04988484725206,3.16426110145935,0.0752664878716323,0.999803330491299
15620,-0.67254208299375,5.36190879392264,3.16183472813709,0.0753784233414654,0.999803330491299
7114,0.767304627049182,5.17932424647933,3.15200255408461,0.0758338438692148,0.999803330491299
5264,-0.720807065502369,5.01767840532802,3.14865018027816,0.075989799173429,0.999803330491299
9947,-0.421774617482209,7.77912473915039,3.13858154115512,0.0764602773512182,0.999803330491299
91,0.447651340070514,6.29733238348822,3.13658881922145,0.0765537621664763,0.999803330491299
5414,-0.373443636157304,10.5632083280267,3.13075039243425,0.0768283693491639,0.999803330491299
2071,0.682836522278032,5.64873600718658,3.12991624264416,0.0768676895368166,0.999803330491299
24602,-0.602199799765428,5.56582414961687,3.12222817560217,0.0772311107637057,0.999803330491299
8119,0.863965699052045,5.05941523803975,3.11771714272232,0.0774452111194651,0.999803330491299
15213,-0.488100959530982,7.03184263248502,3.11264912254418,0.0776865089483182,0.999803330491299
3788,0.507044875132836,5.99885152192442,3.11167865158609,0.0777328070928767,0.999803330491299
15086,-0.571718296683579,6.56639897576491,3.10566617096465,0.0780203065032682,0.999803330491299
19223,-0.49418937586188,7.90092879823147,3.09259775079528,0.078649155943277,0.999803330491299
15447,0.714989754999638,5.62243060118043,3.08382112913711,0.0790745472342572,0.999803330491299
14909,-0.421706753496499,6.56030280199702,3.08110760840868,0.0792065690219398,0.999803330491299
15610,0.430550666211402,6.57965899461071,3.06668646796353,0.0799122015699425,0.999803330491299
12037,-0.671771342024132,5.24017417273093,3.05798213205518,0.080341384698331,0.999803330491299
7113,0.73000793924069,5.34167805474982,3.05609145163655,0.0804349362050383,0.999803330491299
7032,-0.557426160530012,5.53840021253863,3.05272810736461,0.0806016460255037,0.999803330491299
15323,-0.667361886300458,5.23550234496112,3.04976554564684,0.0807487990018741,0.999803330491299
12002,-0.652566568151056,6.35826219874415,3.04879788786687,0.0807969261337003,0.999803330491299
24766,0.587169791848549,5.71248284160426,3.03736411613299,0.0813679409211188,0.999803330491299
4696,-0.709152678534878,5.27258686005183,3.03507003935701,0.0814830330148439,0.999803330491299
1034,0.829534009394365,4.77491945362265,3.03304828848672,0.0815846083215406,0.999803330491299
15313,-0.615946986124541,6.12547982191926,3.02856494171857,0.0818103450205148,0.999803330491299
7156,0.594614410403178,5.7665703350598,3.01810095920846,0.0823398336754657,0.999803330491299
14985,-0.42113977476578,8.06997165939289,3.01500985028442,0.0824969539120534,0.999803330491299
6807,0.813682092728912,5.53139434476667,3.00339223481847,0.0830903750013229,0.999803330491299
15292,-0.664728155380873,5.88727213361624,2.99990180730024,0.0832695632896742,0.999803330491299
7997,-0.404375380457725,8.14446058552606,2.99763201167865,0.0833863118545613,0.999803330491299
15488,-0.44569728169114,7.68308981070037,2.98941608991921,0.0838103843521409,0.999803330491299
10049,0.540989852555903,5.73901704163794,2.98654150130496,0.0839593087095338,0.999803330491299
1734,0.619433038482792,5.52209547922587,2.98642368627827,0.0839654184716679,0.999803330491299
4648,0.950114315103178,4.93155800197658,2.98312416401935,0.0841367234891046,0.999803330491299
167,0.625923179341512,5.3716917035239,2.98121835790526,0.0842358414281131,0.999803330491299
4249,-0.5091772241003,6.95923818580685,2.97777196077428,0.0844154036614969,0.999803330491299
18904,-0.625526510343905,5.27682090792933,2.97384330614247,0.0846205969794021,0.999803330491299
8401,0.822152803056318,4.90822363469561,2.96947556241378,0.0848493570507031,0.999803330491299
18805,-0.67561389629587,5.28852026520014,2.96909022014019,0.0848695713805136,0.999803330491299
14685,-0.393637140546293,7.75874840925439,2.95935388582795,0.0853820531262676,0.999803330491299
11899,0.382358210183503,7.50634591819265,2.95771663781944,0.085468559561683,0.999803330491299
4801,-0.813140912437915,4.65542433327927,2.95344794296631,0.085694548548575,0.999803330491299
14934,-0.453593512373676,6.12323426069046,2.95330452495182,0.0857021524570916,0.999803330491299
34896,-0.396827219550653,7.59109683568858,2.94969250671622,0.0858938996767637,0.999803330491299
24633,-0.585946995592549,5.53212132761214,2.94665169928277,0.086055683544768,0.999803330491299
5368,-0.36854004780465,9.40947447961459,2.94561860589323,0.0861107235169031,0.999803330491299
11905,-0.671280575569153,8.4740798081942,2.93923032310437,0.0864519184374127,0.999803330491299
18990,0.473797140961026,6.90682021526115,2.93627065633726,0.0866104884625701,0.999803330491299
4628,0.609801407294977,5.58089283569792,2.93289421500319,0.086791772574149,0.999803330491299
4584,-0.493403345980366,5.93331835541869,2.93073719934068,0.0869077996592468,0.999803330491299
10105,0.525948572212965,5.67302724237992,2.92984520491817,0.0869558296133508,0.999803330491299
2482,-0.705144036211344,5.47312418394496,2.92892888194782,0.0870051994800694,0.999803330491299
14793,-0.462272746760195,6.4481747393959,2.92488113340636,0.0872236484900053,0.999803330491299
12007,0.413730598116876,6.61337439070287,2.91162695016568,0.0879431178348144,0.999803330491299
508,0.616858714403801,5.63463656710069,2.90278392211676,0.0884267133790673,0.999803330491299
35241,0.592406285475397,5.36618604043643,2.90198906226375,0.0884703225462305,0.999803330491299
24829,0.774106516883184,5.02672424113193,2.89613870804779,0.0887920142994031,0.999803330491299
5221,-0.495331357811203,6.21097668202207,2.87517315561524,0.0899552988537757,0.999803330491299
8341,0.469128103942202,5.99542358073179,2.87226318577477,0.0901180621863835,0.999803330491299
20,0.397674896778179,7.49153787362611,2.87037252872228,0.0902239835276697,0.999803330491299
6959,0.767515973721159,4.88313904698118,2.86999865054449,0.0902449455081791,0.999803330491299
2402,0.647483649553934,5.20518902656406,2.86455458422787,0.0905507738614049,0.999803330491299
3054,0.653888580889764,5.55125167234183,2.86146682509737,0.0907247329838766,0.999803330491299
6155,0.796353975071408,5.18972529830326,2.86100206890245,0.0907509479539841,0.999803330491299
8305,0.375497311468181,7.73093402683654,2.85780692030653,0.090931395768844,0.999803330491299
25242,0.697055290251379,5.78360684492839,2.84850866984126,0.0914587396084681,0.999803330491299
25198,-0.479233153398149,6.71268641917191,2.84568820886674,0.0916193558366257,0.999803330491299
8221,-0.582133420190338,7.06665061939242,2.84538576680014,0.0916365971219942,0.999803330491299
14704,-0.61425531662717,5.53804232425833,2.84312851933682,0.0917653871588167,0.999803330491299
15572,0.587532730087474,6.1446222231136,2.83952824202149,0.0919712124831498,0.999803330491299
10228,-0.859244369359103,5.10593519314975,2.82949558490911,0.0925474232873742,0.999803330491299
6929,0.400340960023837,6.89705882074461,2.82786390187656,0.0926415069024288,0.999803330491299
24639,-0.561249525654382,5.89285976013341,2.82077757061854,0.0930513159351329,0.999803330491299
8086,0.461637789642299,6.35349221729117,2.82014328955429,0.0930880929613756,0.999803330491299
11861,0.703431550516884,5.83994932040158,2.81928251164481,0.0931380280544283,0.999803330491299
2703,-0.680915028933504,5.76152378624534,2.81666774311107,0.0932898936083843,0.999803330491299
11864,-0.45420008967749,6.62885845055128,2.81592434764537,0.0933331190969049,0.999803330491299
14693,-0.40025484457415,6.63474487896588,2.80995311396363,0.0936811136526782,0.999803330491299
25204,1.05632338015308,5.0202870774344,2.80912512769992,0.0937294787419717,0.999803330491299
5950,-0.53907744597145,5.6126336509605,2.80516988280691,0.0939608911490706,0.999803330491299
2251,0.545933315643654,5.52360443610339,2.79598763678882,0.0945005234580815,0.999803330491299
34843,0.68223564176485,5.60366189277758,2.78407209971759,0.0952058225487263,0.999803330491299
14656,-0.427663903738486,7.23560592002353,2.78340085354268,0.0952457247760467,0.999803330491299
34645,0.731739294242967,5.57629613205951,2.77815759488469,0.0955580376014438,0.999803330491299
11970,-0.346807584698065,11.1875740539723,2.778118791921,0.0955603530385933,0.999803330491299
15549,0.666709278244221,5.08942780041427,2.77682809322411,0.0956374059939906,0.999803330491299
1701,1.06362694161327,4.42018175417166,2.76676868983476,0.0962402626556413,0.999803330491299
6193,0.671300885457164,5.65751497326753,2.76512143653303,0.0963393758251273,0.999803330491299
11739,-0.525455846142105,7.14557334158529,2.75284763527686,0.0970813863811432,0.999803330491299
14622,-0.450496166102393,7.16433221766052,2.7507319754532,0.097209916454408,0.999803330491299
25245,-0.598699584829226,5.44362628886842,2.74319343637244,0.0976694064380479,0.999803330491299
24707,0.882580766737669,5.00479772283674,2.74163739258586,0.0977645451662198,0.999803330491299
2477,0.553739179811123,5.48770225368779,2.7381913538404,0.0979756008218844,0.999803330491299
9732,-0.373862926784423,7.06577893843272,2.70899644692491,0.0997837461358136,0.999803330491299
11782,-0.551234655616691,5.50012554961881,2.70878336640554,0.0997970761363288,0.999803330491299
8264,0.830957724084882,4.99992025510653,2.70539339537944,0.100009409467645,0.999803330491299
2107,0.36739448096391,7.47793143295462,2.699089658228,0.100405561761211,0.999803330491299
12524,-0.363563845142531,9.41753159258179,2.68782430625385,0.10111779837375,0.999803330491299
4735,-0.799053803927914,5.10752504014182,2.68519835396933,0.101284612990569,0.999803330491299
8116,-0.60064547031881,5.79996459666109,2.68480910887198,0.101309365521934,0.999803330491299
15509,-0.746056882149548,5.47941163636245,2.68409505180821,0.101354790403108,0.999803330491299
6101,0.469530742369949,5.97842147450398,2.67802769412356,0.101741666205102,0.999803330491299
3313,0.621796010106406,5.95583969922379,2.67743593848738,0.10177948492782,0.999803330491299
4639,0.451845801157156,6.38843486223462,2.67427711773322,0.101981623350302,0.999803330491299
18889,0.762734507325137,6.24301918149007,2.67025354835351,0.102239734571775,0.999803330491299
35151,0.64797327450526,5.77230139484859,2.66623754696495,0.102498073005962,0.999803330491299
5393,0.418350305223859,6.23436791129177,2.66228103422029,0.102753283183804,0.999803330491299
35088,0.558019809167455,5.62360821646531,2.6613875558865,0.102811012128452,0.999803330491299
4578,-0.361804072144692,10.2294201983409,2.65830032995087,0.103010755658941,0.999803330491299
10284,-0.439908099369969,6.65531585688684,2.65319861349709,0.103341768176586,0.999803330491299
10162,-0.77447805017122,4.71558390392313,2.64779074025022,0.103693916628746,0.999803330491299
14658,-0.386360970825354,6.4414656197413,2.64228677396528,0.104053671962763,0.999803330491299
15182,0.489880686226895,6.72095775741353,2.63361117400188,0.104623513092947,0.999803330491299
9892,-0.423487031401781,8.11134035820582,2.62459092962261,0.105219619100092,0.999803330491299
1890,0.572495365845231,5.79184432912115,2.62210423720408,0.105384606808106,0.999803330491299
311,-0.670480507502649,5.19185369964078,2.62020508543963,0.105510803202475,0.999803330491299
14783,0.544385304083622,5.87258456323082,2.61033281803791,0.106169478431821,0.999803330491299
75,-1.04802751290144,4.51417821153054,2.6102237613302,0.106176779801103,0.999803330491299
2953,0.780849493058798,5.01541069922971,2.60937944902021,0.106233325324623,0.999803330491299
34898,0.611736414869065,5.62945013849774,2.60921742416451,0.106244180275839,0.999803330491299
1882,0.799968284839814,5.5710531804803,2.608461044873,0.106294870452068,0.999803330491299
