Group,PRJNA529794_logFC,PRJNA529794_logCPM,PRJNA529794_LR,PRJNA529794_PValue,PRJNA529794_gene_names
group_11707,-2.63059715634824,7.08268203407842,8.05965400458007,0.00452618263867147,CYB5
group_11710,-2.43577317065486,6.79678249491319,7.45863052958711,0.00631330180024964,MUTA
group_11723,2.33205755063687,6.30240293030676,7.25242727136483,0.00708052394680583,CERS2|SETB1
group_11724,2.13920162804585,9.7525551653582,12.3501868405375,0.00044094234013088,PSB4
group_11729,-2.96946620912054,6.41856917671762,7.73924120785791,0.00540335014276595,NFIP2
group_1173,1.46305030131874,11.6794901177841,7.42962463315759,0.00641587235941526,HS90B|ENPL|HS90A
group_11731,3.20570988685855,6.50302890863303,9.90781467202302,0.00164578427359089,RBM27
group_11738,-4.47297291133259,5.91896492105653,11.4533464465428,0.000713653643290753,CKLF5
group_11739,-2.37309270892913,7.31074898036283,4.00304270768261,0.0454182025805175,PRVA
group_11740,1.32325119193468,11.2762836654442,5.40847382246369,0.0200392284317702,COX5B
group_11746,2.26479123506763,7.77964900934529,9.60959177187305,0.00193563667085692,RSRC2
group_1175,2.76485465432184,7.96609909041606,10.2963396764409,0.00133294346784734,PSMD3
group_11754,-4.45199218532742,4.93616461130205,10.1472068758145,0.00144520046903089,RDH11
group_11760,-1.7925405487918,8.36211040279261,6.45677409872035,0.0110530128076283,NRN1
group_11767,-1.53425622955164,6.09252519859052,5.88431783073521,0.0152763146689502,MYSU
group_11776,-3.37010897237226,6.25816144147604,8.13747521927993,0.00433596162116763,MRES1
group_11777,1.96426721104486,9.37628240423022,7.16826541418022,0.0074204490820476,C10
group_11785,1.94026632612933,8.58343261983884,8.14514526187395,0.00431765964538785,TCEA1
group_11791,2.24120868055616,9.39785626076547,13.158511046693,0.000286216226672459,PDCD5
group_118,-3.36019776644542,4.87223342927458,5.39604735189313,0.0201824093503759,LIPB1
group_1180,-2.79950337598224,5.65400635699339,13.2319088473759,0.000275223384027841,IDHC|IDHP
group_11802,-2.03097225299662,6.80453474990709,4.89411953285584,0.026948311526067,MSMO1
group_11803,-1.79345136703149,6.09955182888209,5.16576394814261,0.0230363237969635,AR2BP
