,logFC,logCPM,LR,PValue
A330069E16Rik,-4.72371657259002,1.47105196275389,8.50561261193574,0.00354052692679443
Gltp,-4.72113816483991,3.08235669710604,5.53235917950979,0.0186679180345893
Gsn,-4.72088947371914,3.25946806648041,7.84590215787381,0.00509360330159466
Grm3,-4.70523355962662,3.52817038784252,9.60339814135006,0.00194217624127749
Tvp23b,-4.69951207379317,4.84286131823144,6.59792448140017,0.0102097714478609
Gng11,-4.693687460838,1.69041404176042,9.43061812156877,0.00213392351693385
Plcb4,-4.67161210505833,5.05545967239728,11.5891655906323,0.000663371705677409
Fgf18,-4.66901721557423,1.48282963124745,9.90456231166349,0.00164869535258802
Lpar1,-4.66740136794434,3.3287104826264,7.81566853690568,0.00517951840776422
Sst,-4.6516194431115,2.52601863248745,6.08234495434729,0.0136539410935963
Plcxd3,-4.63624422686187,3.09442270354283,7.84874748509276,0.00508559285769233
Nat9,-4.63485137699828,3.36351659381106,7.46052153979339,0.00630667321977927
Dnajc28,-4.63414273846645,3.65159041459134,8.26792348725223,0.00403516314358128
Slc7a2,-4.62173959110938,4.21549231124608,9.80329519065243,0.0017419944882253
Vmac,-4.61442906653194,4.39783141820035,4.44383004659876,0.0350275828573111
Kcnj12,-4.61274606052452,3.40433467529729,6.85528321213584,0.00883795465094962
Ttr,-4.60504849331713,2.97491497936823,6.34164849490654,0.0117935225450935
Crispld1,-4.60191736771082,1.71326891854166,9.87808054813014,0.00167259329801232
Mfge8,-4.59032759643505,5.097564441309,10.6665652183449,0.00109089500562644
Il33,-4.58940703098885,4.25821845246112,9.67594496027543,0.00186696222871618
Fgf1,-4.58275541482055,4.45360282436832,9.66654882088461,0.00187653492317954
Cenpw,-4.58051383571139,3.26029853483781,6.25096449612607,0.0124125701514842
Acsbg1,-4.57208836313875,4.39917210299958,8.01138720025227,0.0046484116012678
Gmfg,-4.5656846142505,1.8982763333092,9.12181615565559,0.00252579083298985
Pdlim2,-4.56132171515734,3.01152823180361,6.63321534595438,0.010009442503899
Mal,-4.55093324531785,4.41006353130496,9.63533984578996,0.00190868886294848
Kcnc2,-4.54976078478138,5.15715836891296,11.7362807587424,0.000612933894733245
Lsm11,-4.54797251201824,2.32237172682161,4.74118272499715,0.0294488191004086
Ptprb,-4.54248866771242,1.5948809044601,9.38250007222676,0.002190665875862
Arl4c,-4.54162948189418,3.42342590341797,7.28239778384148,0.00696335267017738
Gpt,-4.53712292163363,2.86958850504103,8.38395883460444,0.00378546993600158
Cdc42ep2,-4.53202046298983,3.42768686045121,9.36128918007534,0.00221616215362092
Trmt2b,-4.52602755798207,3.6470564381499,7.37460493038185,0.0066151321825839
Pid1,-4.52281489984669,3.16302578665676,7.2547022679065,0.00707155949959026
Fzd1,-4.52252132657047,1.18358437045847,6.71377295950661,0.00956710953887342
Kcnj10,-4.51853618989153,4.29756063417734,10.5421071308872,0.00116685313482859
Sv2b,-4.51757020906879,4.22116089656146,7.37724023918173,0.00660544556385381
Steap2,-4.51078801883903,2.07267078437421,8.59213552978611,0.00337617851004622
Chst8,-4.50125649709221,0.543545715882989,7.77799168168698,0.00528865588639889
Tpm2,-4.48460340688592,1.52584107426434,9.59854734879102,0.00194731360766784
Cxcl14,-4.47716521254012,3.58065089336611,4.77925970735844,0.0288045010465274
Klhl1,-4.46432449600917,1.33339538827728,11.6261783323478,0.000650300302140438
Palld,-4.45029078268506,2.97852859385856,8.02945238687746,0.00460227518549746
Zic1,-4.44947537332931,3.68088299694665,5.43354413170603,0.0197535504732454
Tmem88b,-4.44802961189101,3.44429147064275,7.08787501914896,0.00776072140679546
Hapln1,-4.4467407371761,1.72827954169179,8.30586179493999,0.00395173267972956
Enho,-4.44259467274386,4.33444743289153,8.21084179712811,0.00416408285211927
Snapc5,-4.42841937577778,4.02660215536654,7.53487833597309,0.00605158237575995
Tacr1,-4.40571540719239,1.37457745036253,9.12396850631363,0.0025228209048197
Vat1l,-4.39828405639253,1.09869033704604,6.93368690020399,0.00845871401718652
Aqp4,-4.38936080614752,4.81521941864579,7.47452968953631,0.00625779098302069
Gm31434,-4.38014408721724,0.14376229775496,8.81353685534859,0.00299003878708393
Gabrg3,-4.35812201469771,2.41337056277355,7.01621509142876,0.0080774796940123
Ldb2,-4.33931644080454,3.22253450326215,5.96222566558502,0.0146155796399338
Gm31550,-4.32740145916022,-0.275024788417674,9.64920722965518,0.00189433321290392
Gm38610,-4.32643365785335,-0.697880364943118,10.2865097587088,0.00134006327531721
Marchf9,-4.32437296300539,1.68378725712008,5.39926923869329,0.0201451846584348
Mgat4c,-4.3193302571748,2.29812013779421,7.03853820149415,0.00797741157558485
Rims3,-4.31762732425093,2.85477970716146,5.96892427383562,0.0145601603911304
Plcxd2,-4.27534519837279,3.59475919897173,7.93678433675731,0.00484398377770938
Cnr1,-4.2624996711571,2.84006336797111,4.7980486384984,0.0284919903873698
Tmem163,-4.25156733736994,0.467378795035325,10.7767979240653,0.00102780331465253
Glra1,-4.22478786298793,0.0344124873088311,9.26679080707673,0.00233346207742816
Padi2,-4.21801259245047,3.08794434260782,6.04815231164625,0.0139208566509607
Rgs16,-4.21466199321198,1.02495250548184,6.70435353054692,0.00961777939518171
Akap12,-4.20769375749189,2.55991884996187,3.98744447603975,0.0458405399739757
Kcnj16,-4.18812482979212,2.08042035448688,6.78116078313396,0.00921249602040252
Enpp2,-4.17060544208914,3.92644305098897,6.02860757259596,0.0140758327135188
Grin2c,-4.15492710849984,-0.0262156951784022,7.42553492062004,0.00643047061055797
Lrrtm2,-4.13449523339836,5.58845140425619,8.98307355145319,0.00272491916045398
Ptgds,-4.1118619613887,5.90182370220118,18.587625310092,1.62270492974017e-05
Mmut,-4.11165495322059,4.28380656685399,5.9474442359154,0.0147386396841948
Kcnh2,-4.10362681160252,2.95839440987889,6.36906954664422,0.0116126468648579
Hrh3,-4.09524306773767,2.3039307155677,7.59171972293992,0.00586369879531044
Lrrc75b,-4.09310158178248,2.50567671663578,7.14725894095412,0.00750786468171491
Ccn3,-4.08967763550051,1.5961807977628,6.85673990189335,0.00883075224855781
Gm36449,-4.08092716266453,2.19889059542657,4.67956701053484,0.0305234410378132
Anxa5,-4.07942287594668,4.01710076263919,6.03445982681117,0.0140292431451321
Ezr,-4.06424817779673,4.7703562490533,5.58969502476507,0.0180664414149204
Tcof1,-4.02387253760373,2.83662186591034,5.94557294754683,0.0147542946400438
Slc13a4,-4.02260237196728,1.19708974189075,5.2394585748704,0.0220801446761158
Spp1,-4.00756705448713,-0.63404099421236,9.47439941848244,0.00208359087331226
LOC118568750,-4.00403185733892,5.78536816177311,13.4312294270805,0.000247469879954543
Fstl5,-3.99436934827079,2.8029394159065,4.6287977725591,0.0314395864943475
Runx1t1,-3.99338391972718,4.19396983526224,9.16710563993189,0.00246403960833052
Cd59a,-3.98939129432151,0.823080065742937,6.41013920517917,0.0113470519277598
Cdh6,-3.98693680918946,2.26117424912902,5.86347482730692,0.0154582469024037
Ly6a,-3.98122811758511,0.365728191395862,9.93659654536325,0.00162024843894688
Galm,-3.97915875862461,1.27047907597794,7.80626273821943,0.0052065470522828
Lrrc17,-3.9704445800614,-0.0262825426513376,6.64073310463581,0.00996729099846732
Slc7a11,-3.96528850365205,3.36895174596211,6.07544153380303,0.0137074033822315
Rnf122,-3.96487851364907,2.0022827742527,7.32148340087948,0.00681351506253842
Sesn3,-3.95225840917858,2.47030356092652,5.1141734770407,0.0237311679226969
Cpt1a,-3.94943406667765,2.52688754811969,4.9994677729239,0.0253551143783828
Gpr88,-3.93984446553358,1.72801235684008,6.27325661389014,0.0122573657127169
Cavin1,-3.93348659326066,2.84683213706519,6.21991884037749,0.0126320903232141
Ankrd34c,-3.93192387048535,0.75746190107468,10.0654800686362,0.00151073196064502
Opalin,-3.89445558241799,2.65527130442624,7.26737794400873,0.00702182383514471
Atp2a3,-3.85881777881001,1.81487798445372,8.64843248793515,0.00327342857348035
4931408D14Rik,-3.85086105078908,0.66880475904057,8.54856818212704,0.00345794108172619
C1ql1,-3.84588398969293,1.02102077843939,7.11527326822068,0.00764299527210363
Synpo2,-3.84322415694338,2.28346320804542,6.52649713472211,0.0106279052189456
Mtus1,-3.83692502450445,4.15675545100071,6.07215477512099,0.0137329327032611
Egfr,-3.83196454765077,1.96643296342036,10.6418665364292,0.00110556037024544
Cyp26b1,-3.82338987028026,0.982665022615305,6.20295811225293,0.0127536987187502
Ipp,-3.82216563400488,3.91830618199265,6.85382206450281,0.00884518513589963
Rell1,-3.8216050891774,2.66967474101065,5.71003783037709,0.0168681758868328
Car2,-3.80836340496811,5.71206739300273,11.7115414841698,0.000621136449073156
Igf2,-3.80827535370664,2.84030736861265,5.57741281904082,0.018193580399837
Lats2,-3.80346549731187,2.61272547739755,5.96909574253703,0.0145587446308732
Col8a2,-3.76659759060933,0.587381983093169,5.81333849541674,0.0159050722699486
Ermn,-3.75203981921965,3.5708531760407,4.75664771364498,0.0291853374911175
Slc14a1,-3.72553832943894,3.43977197759914,5.58258075840013,0.0181399723795969
Wfs1,-3.72184079554585,4.41462511750295,4.91571245021864,0.0266134849980126
Slc35f1,-3.72099180907425,3.90770203874374,6.15033652848834,0.0131387097940568
Itih3,-3.71976214735429,3.69579970710264,5.04004160094038,0.0247678952100336
Kctd8,-3.71135305745223,1.00331878093953,6.6744211576137,0.00978062707397292
Gm30431,-3.70205670473879,3.99960128876184,5.4399508202731,0.019681223605602
Capn2,-3.70093030378743,4.27849551279016,5.36384494305858,0.0205583990263249
Smoc1,-3.69590876933299,1.01457402432098,6.27458045511093,0.0122482116804427
Coa4,-3.69269433053131,2.25716339314929,5.24743567157514,0.0219791387559135
Chrm3,-3.68587144528218,1.90392240519156,5.09265766158256,0.0240273426213682
Phlda3,-3.67112726389684,2.41842133246381,5.67170150014214,0.0172407256042576
Gemin6,-3.66078050236287,3.47504960797824,3.89717281648272,0.0483674362705303
Ascl1,-3.64950532191978,3.40884139643735,5.46648459576869,0.0193845791793023
Gpx8,-3.64850442998086,0.988955970373072,7.22015943329983,0.0072089304437876
Mob3a,-3.64568376714824,2.60035798327561,5.33357778670165,0.0209184013615573
Gjb2,-3.64421230966435,3.77028533958065,8.36741142445827,0.00382009372533602
1700001L05Rik,-3.6384524888834,3.80166061710054,6.36118245690119,0.0116643782594901
Bc1,-3.63748517522427,6.44367904503261,15.2719264179757,9.30897967687979e-05
Slitrk6,-3.62953967657466,-0.0957767435493226,8.46124403759388,0.00362793633185585
Gatm,-3.62799116775043,4.70921425473766,6.91837428266365,0.00853145016526578
Gm52889,-3.62153508946214,2.23556192068146,5.09299723292011,0.0240226386119547
Etl4,-3.62010004454719,2.20604147328432,4.07980291298907,0.043398720616537
Sec14l5,-3.61677878872519,1.20179235581612,5.58199750508002,0.018146014403529
Ddah2,-3.61429288639182,3.54177055385302,4.2841928143986,0.0384683442207211
Pmp22,-3.61372371387652,2.57541930797473,4.61234577902424,0.03174258343909
Klhl33,-3.60731241837362,3.27507182629903,4.75331131623921,0.029241972231144
Plch1,-3.60199904133662,1.79011137085713,10.3777528666074,0.00127542833083216
Prelp,-3.60193591368095,1.66616959614825,5.17053834488708,0.0229730955180711
Gm52364,-3.59687953237403,2.52173949241111,7.41716225386605,0.00646046275411161
Fmod,-3.58829176683503,0.141029318467917,9.31094890208948,0.0022778847673545
Mrc2,-3.58192641646549,1.41176734957866,5.0874607092133,0.0240994542430256
Igf1,-3.57864373538868,2.35882394945546,5.27933024204861,0.021580047602806
Fhl3,-3.57379220983798,-0.409146341778916,8.85729970410673,0.00291919099022931
Plekhh1,-3.56811680243101,1.27980222767119,7.59243504945457,0.00586137265760314
Gpd1l,-3.56247473313773,4.86390433349065,6.49901497832498,0.0107934273868857
Maf,-3.56165818947389,2.72489070618694,4.58518692873924,0.0322494534654219
Rad18,-3.56003040552311,2.7144815030799,4.06365237339386,0.0438156334769973
Tmem100,-3.54985052486087,2.17754803276708,4.75297297900845,0.0292477218327413
Tbr1,-3.5299740109899,3.83481960114292,6.66476662073593,0.00983375324078148
Me1,-3.52428449271497,4.21373638346194,4.82055070775162,0.0281223588756038
Sult1a1,-3.50751654322324,2.59633649320436,4.93655020417746,0.026294467020626
Plp1,-3.50352244177885,8.48659773398477,23.5311067483904,1.22910428679149e-06
St6galnac6,-3.4846367376572,4.55645534907711,4.58758888684624,0.0322042867339548
Epb41l4a,-3.48113632181596,2.77785644381367,4.77683147652323,0.0288451487033013
Srd5a1,-3.46703544264329,3.19228629818195,5.98292408606911,0.0144450338259847
Gm35266,-3.4648788601853,1.74946956725722,3.85372454507704,0.0496356522995118
Ampd3,-3.45747827291007,3.78628144650816,5.16213903836755,0.0230844496521687
Car14,-3.45210569181924,0.423295030007486,6.32743006991507,0.0118884468846178
Elavl4,-3.44652132894341,4.80627068329476,4.83622583599007,0.0278678220646066
Ccnd1,-3.44643171720527,4.1853519930351,4.60042992399943,0.0319639396054831
Zic4,-3.44502932257044,-0.619403160796461,8.23549046413451,0.00410790699944122
Bhlha9,-3.4446436921604,2.47704928752428,6.23912113240539,0.0124958470404699
Gm46832,-3.44455747688431,-0.989692616066119,5.48464479388087,0.0191842175241964
Fn1,-3.43523113125945,2.06120940077767,4.86359878914978,0.0274290641950167
1700100I10Rik,-3.43098946374406,0.609198402777601,4.05537774554768,0.0440308667855797
Gad2,-3.40585439074889,6.26675951905789,11.696879838996,0.000626049890837825
LOC118567437,-3.39616300244434,1.88886439403164,3.87205975617963,0.0490962336836976
St3gal1,-3.389313695984,4.03120041219346,4.36721672833245,0.0366367866476842
Btbd11,-3.38800408420187,3.2041309926886,5.40613718294895,0.0200660713602644
Gabra3,-3.38790027576385,1.28361875351986,5.36186557733847,0.0205817448324891
Cp,-3.38054236391555,1.10203013771231,3.97818100581329,0.0460933141425502
Myl9,-3.37729524093316,2.68532358295712,5.14844618854798,0.0232671843233392
Serpine2,-3.36444204102533,5.1778099165783,4.71984391043431,0.0298164495812058
Dusp26,-3.35826375557644,4.38086455855348,4.50611504952051,0.0337738689370192
Mag,-3.32238566870255,2.62396726375421,4.80352573387899,0.028401557445193
Scrt1,-3.32126933855524,2.83886101097524,4.93621123789282,0.0262996245390986
St8sia1,-3.30231111538733,4.2562031275093,7.45397869465495,0.00632963821292788
Cfh,-3.29534501375884,2.62919082024517,5.50921302411245,0.0189165566279349
Gm15266,-3.29440688555797,-0.201521753513758,4.63499458376973,0.0313262432289189
Grip2,-3.28967122267764,3.84156009395311,7.05507102758559,0.00790411755752729
Kcnab3,-3.2876603004284,3.85904789801423,4.61215735312075,0.0317460712784696
Pkd1l3,-3.27901178832973,3.86446382876708,5.380266421662,0.0203657677495934
9830132P13Rik,-3.27349928584142,0.674633108061675,4.02541295271271,0.0448196461325816
Rab11fip5,-3.26981172690073,3.93907461995026,4.18616898713227,0.0407550966896646
H2-T23,-3.26402856286626,-0.197538924120496,5.4298063085393,0.0197958746700697
Smad9,-3.26224550422077,1.41075571656497,5.29989178682346,0.0213267492644353
Gpr161,-3.26002214605684,1.5597992423614,5.65168333149159,0.0174386243353205
LOC118567914,-3.25730280989369,-1.18184146080491,5.84856788826696,0.0155897329803277
Itga1,-3.25121092787657,1.04620015372206,8.57544964837765,0.00340725803252712
Mgst1,-3.23633206176845,2.04452214454963,4.52652837587458,0.033373253567051
Pcdhga3,-3.22240941592957,4.31893782404336,4.78557905895818,0.02869899681896
Lgals3bp,-3.21101397427143,2.12781887448346,4.53742843494219,0.0331613739166304
Map3k5,-3.20959083434597,4.2367286591328,4.27415455328955,0.0386962097237278
Txndc16,-3.20358580755529,4.71815160602829,4.77420121096043,0.0288892457340278
Cttnbp2nl,-3.19529069143736,4.16250922985284,4.15326042016327,0.0415544373728546
TrnF,-3.19492473905109,3.25848590838342,5.87841318879273,0.0153276294498974
Cav1,-3.19416419647126,1.55788221692082,4.51466801837186,0.0336054071963532
Tmem255a,-3.18683597931806,4.48239804701627,5.55582092844573,0.018419332940391
Sash1,-3.16909130618724,3.59612448661969,3.84176554337326,0.049990854578855
Dchs2,-3.16626416527495,2.69001426865145,5.15597526053134,0.0231665220468372
Bcar3,-3.16530118093595,3.29846239189907,5.66617050741383,0.0172951719534207
Hcn4,-3.15332359010625,0.281158422643318,6.05931083496193,0.0138331656761595
B330016D10Rik,-3.1520267343247,0.615145918615875,7.96349067927188,0.0047730274833658
Sntb1,-3.14341778700994,0.625457095927983,8.31119577204355,0.00394014423344194
Rassf4,-3.1329614149467,0.521068583487059,5.3411571140159,0.0208276437734786
Rnf157,-3.13097827251359,6.22059169413369,9.11557158270347,0.00253442752630267
Smco3,-3.12240711747351,1.27367316174917,8.57604035433698,0.00340615281917117
Slc1a3,-3.11091682219231,7.33626830345401,13.2691093179972,0.00026981536710656
Lancl3,-3.10849875031638,0.344150152358796,5.91428008483746,0.0150186388636787
Dner,-3.10101770609709,4.89671588216195,4.44762428334337,0.0349498354698157
Fli1,-3.094104898809,1.22901617708886,8.44417421613589,0.0036621469012225
Nkd1,-3.08595857481861,0.811850538745198,5.83956618940117,0.015669689603175
Cav2,-3.06632330193774,1.62086804834154,4.29030965799488,0.038330183855259
Mmp14,-3.06446244466139,2.60614316569431,4.38151337811487,0.0363307263312388
Gm36446,-3.0494993944567,1.98080599732758,4.97725171800428,0.0256827513965577
Drd2,-3.03181633675364,-0.13119173625062,5.25438541198644,0.0218915313284004
Plpp3,-3.02818662258341,5.66619596839124,5.85879421832545,0.0154994085295076
Gm41501,-3.02385406618798,1.90250834855278,5.64933296056082,0.0174620132733178
Lap3,-3.01029492329532,4.32775128590693,5.03094395896824,0.0248983244976109
Lgr5,-3.00235903575167,0.0911480396998442,4.65409562050064,0.0309795480123149
Jam2,-2.9962602836156,3.44801928660928,3.98830364507117,0.0458171697906477
Abtb2,-2.99322035979564,2.49879890409049,6.25323145751772,0.0123966950866142
Gm15501,-2.99270742857884,-0.540634755101064,4.20573502309959,0.04028751111027
Pou3f1,-2.99232571686642,1.31561126202111,4.34367284239655,0.0371467079932226
TrnA,-2.98435175073474,4.36182491481128,6.43286099057729,0.0112027983887223
TrnC,-2.98186744573296,4.74898932069064,6.94669409152347,0.00839742739100202
Tmie,-2.96451837211186,1.56748435097334,5.94617966416252,0.0147492170528843
Th,-2.94813080844848,1.72222287192126,8.75140092763663,0.0030936430861822
Morf4l1-ps1,-2.94512455941771,0.0252630441635011,4.38004997712789,0.0363619312434789
Gm40733,-2.93456415773919,1.97581819191826,3.91084327070346,0.0479755188857758
Ufsp1,-2.93115835157247,2.11113313305979,6.23352814212174,0.0125353736244238
Ddx3y,-2.92250634739787,5.52291149735202,5.32070567991514,0.0210734755634278
Gjc1,-2.91334559229659,0.816539396762581,4.63322393431401,0.0313585858716942
Pcdh10,-2.90569840372519,4.08650060317983,4.30988170479931,0.0378915964470695
Fam107a,-2.90290986179896,5.68397241269903,6.66043818750326,0.00985766729592384
Btbd17,-2.89750077856464,3.65441250883595,4.60860774801659,0.0318118506718035
Foxc1,-2.89474957237065,-0.56459241198891,4.81384483548777,0.028231988319963
Sdc4,-2.8826030238725,5.80700386796723,6.64353803049896,0.00995161063153608
Ifit3,-2.87518538215061,1.96568797939136,5.90518435567237,0.0150963856007747
Pygm,-2.87306219780589,0.532049730939883,5.47125371974496,0.0193317528768266
Slc6a12,-2.87019427614301,0.704202854365755,7.49856792025228,0.00617480747883857
Pde5a,-2.86568863337933,-0.466140393646437,4.5196122524975,0.0335084247867922
Gap43,-2.86055177484971,5.45322541113837,7.50781082399888,0.00614319932124585
Fam20a,-2.85906783939162,0.416617899821222,5.180694232012,0.0228391966833176
