,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Pvt1,154.533849664336,3.85583871917943,0.986232276418155,3.90966591884748,9.24238552485746e-05,9.24238552485746e-05
Mtm1,24.2907033336904,4.02597529748791,1.03003292985238,3.90858892061335,9.28367773927267e-05,9.28367773927267e-05
Cntln,55.7676800461625,3.38368812586185,0.865983222376962,3.90733681487992,9.33190260996906e-05,9.33190260996906e-05
Fem1al,10.056044072538,5.93218887412382,1.51893480453385,3.90549275480218,9.40335759003376e-05,9.40335759003376e-05
Pnpla2,30.2058639992451,6.03055824935681,1.54438335655242,3.90483245223454,9.42906886931227e-05,9.42906886931227e-05
Ids,553.286338876449,-1.25194192064418,0.320772241048284,-3.90289981624604,9.50470512945233e-05,9.50470512945233e-05
Slc16a4,11.8048489720608,6.16043473707106,1.57988222205117,3.89929999280132,9.64711885166358e-05,9.64711885166358e-05
Gpr162,5.15658376721689,4.18742615911775,1.07476364956169,3.89613675604442,9.7739214533334e-05,9.7739214533334e-05
Rplp1,623.575083729654,-1.31144217264132,0.336752938563077,-3.89437484417281,9.84523074105964e-05,9.84523074105964e-05
Atp5g3,1340.5483064927,-1.21977599541068,0.31338562960927,-3.89225248436407,9.93178051868506e-05,9.93178051868506e-05
Gm33097,99.867210863768,5.11769008360742,1.31523827540004,3.89107447625856,9.98012913358662e-05,9.98012913358662e-05
Gm17102,13.9783119154031,5.54211368339188,1.42466640401084,3.89011326987796,0.000100197441471572,0.000100197441471572
P4ha2,23.5816038330487,5.72520624096319,1.47209448856723,3.88915676638085,0.000100593126543859,0.000100593126543859
Akap12,31.7815473927978,-4.13573144700843,1.064606740523,-3.88475038677353,0.000102435076351174,0.000102435076351174
Mif,368.241340896305,-1.0588688686784,0.272767230490706,-3.88195043361149,0.000103622001448116,0.000103622001448116
LOC108168868,8.73654554496347,5.96700631086082,1.53871450339534,3.87791646708599,0.000105354876323911,0.000105354876323911
Sfswap,483.63282636708,2.27057632987568,0.586034858909257,3.8744731569411,0.000106855620353176,0.000106855620353176
Triobp,9.70051623764318,5.6114923376909,1.44842989063881,3.87418982027223,0.000106980004851952,0.000106980004851952
Prkx,105.80382666486,3.79153871157443,0.979389784689818,3.87132760709287,0.000108244197684983,0.000108244197684983
App,2632.21289525992,-0.798221436765796,0.206208406165741,-3.87094518408829,0.000108414171237705,0.000108414171237705
Asb11,47.4563943540899,6.95454431459422,1.79814101140117,3.86763010826109,0.0001098981953263,0.0001098981953263
Gm31290,44.5442710110271,3.47848304973423,0.900755456214924,3.86173963836002,0.000112582509489489,0.000112582509489489
LOC118568295,13.73632419102,6.62508962309659,1.71644746090476,3.85976837275544,0.000113494551895125,0.000113494551895125
Alcam,458.47994857721,-1.9135135813263,0.495779592446659,-3.85960537803333,0.000113570275533403,0.000113570275533403
Gm51649,9.62319671365601,6.10311159356114,1.5820467806085,3.85773143270371,0.000114444298206082,0.000114444298206082
Umps,94.2639130269778,3.94987572371309,1.02447602511994,3.85550820796481,0.000115489455391989,0.000115489455391989
Arsj,136.425190094894,4.36244419675477,1.13153442878163,3.85533492025692,0.00011557129648604,0.00011557129648604
Meis2,34.4760394488842,-3.57190611375696,0.927350579192911,-3.85173222932114,0.000117285231592766,0.000117285231592766
Mief2,84.9934538346762,4.60610304899001,1.20113009051307,3.83480780755604,0.000125662515167495,0.000125662515167495
Srrm2,1701.01466231574,1.19702819424173,0.312176191728096,3.83446344071088,0.000125838686377912,0.000125838686377912
Ndrg2,1325.82385803668,-1.93245124002697,0.504004077392865,-3.8341976319383,0.00012597482801404,0.00012597482801404
As3mt,21.3258204819851,6.38597245905612,1.66598579726551,3.83314939991555,0.000126513064740934,0.000126513064740934
Gm31566,55.387291394989,4.05341954944341,1.057667751517,3.83241291381877,0.000126892524629523,0.000126892524629523
Haus5,10.4006681806395,8.04373802994665,2.09926902014694,3.8316851974425,0.000127268519546708,0.000127268519546708
Ndufb2,740.984732720332,-1.46892917346102,0.383872725179384,-3.82660469762364,0.000129922903915158,0.000129922903915158
Gm51817,7.71233877501825,5.7807952931275,1.5126177756486,3.82171582682132,0.000132526355235804,0.000132526355235804
Rpl37,204.98825497365,-1.35196997895853,0.354085411749904,-3.81820299310565,0.00013442729619679,0.00013442729619679
Zfp82,19.6645774511248,6.33599238036336,1.66102281520994,3.81451255355729,0.000136452000904507,0.000136452000904507
LOC118568019,12.3205508190899,6.46137940214579,1.69648202970118,3.80869310079512,0.000139703223763778,0.000139703223763778
Gm27242,35.8687072244016,6.60685764170928,1.73491987727066,3.80816297528567,0.000140002993853366,0.000140002993853366
Mtrr,41.8644169943194,3.69471720516766,0.970655833040865,3.80641323051949,0.000140996727795562,0.000140996727795562
A930019D19Rik,4.73832466335191,5.05434684016856,1.32899656837627,3.80313009110612,0.000142879276186911,0.000142879276186911
Zfp867,5.51201983612986,5.52190202104893,1.45248455546084,3.80169413870081,0.000143710068418927,0.000143710068418927
Zbtb43,93.3387067494201,3.71874647582803,0.978183250019599,3.80168692906316,0.000143714251119725,0.000143714251119725
Paxbp1,327.437209627362,3.18818144828437,0.838938621013091,3.80025590481741,0.000144546739230324,0.000144546739230324
Dlk1,13.204032117453,-6.07649269248886,1.59908556982926,-3.79997969285512,0.000144707945524783,0.000144707945524783
Gm52135,9.52509708672933,5.91033381115656,1.55659217852201,3.79697000454444,0.000146475505284617,0.000146475505284617
Arhgap4,11.5417354338575,6.84737591112028,1.80398944594049,3.79568512805266,0.000147236275400783,0.000147236275400783
Urb1,80.5617437189737,4.91852266692889,1.29620026752392,3.79457001372524,0.000147899544106375,0.000147899544106375
Gmip,28.5570042899003,5.95241991904391,1.56904316087331,3.79366232075532,0.000148441514742725,0.000148441514742725
4933412E12Rik,14.128994748608,4.6961607761502,1.23801435874026,3.79330073435397,0.000148657933229112,0.000148657933229112
Rnf152,40.9982530472147,-4.43366728183385,1.16922577863304,-3.79196846567762,0.000149457895728884,0.000149457895728884
Lrpprc,418.3376195624,1.79668062735447,0.47415718008315,3.78920894341281,0.000151127763387279,0.000151127763387279
Unc13b,267.830014821683,3.22663055369887,0.851755419308488,3.78821253208869,0.000151735025248253,0.000151735025248253
Wnt16,15.8056086399879,7.68054255099832,2.02763556682289,3.78793047265047,0.00015190734278861,0.00015190734278861
Gm37292,10.6547524178783,3.79064062813072,1.00092571049932,3.78713483764917,0.000152394410431739,0.000152394410431739
Snx29,197.162952212115,3.17475566140806,0.838411021506251,3.7866339778125,0.000152701777778594,0.000152701777778594
