,logFC,logCPM,LR,PValue
Slc6a12,-2.90871635944415,-0.0158989586477558,6.98735317851256,0.0082087655040014
Samd11,-2.90765671134129,-0.379378233395802,4.63790466002256,0.0312731634043121
Rgs22,-2.90036828081235,-0.807438415163022,4.08599463741156,0.0432399948388282
Serpind1,-2.81572791870975,1.50891833403577,5.00240796307748,0.0253120795619842
Gm42456,-2.80939381055519,-0.315489761866042,6.15203777070226,0.0131260774645236
Sphk1,-2.7831425423493,0.126418964627958,7.00209178042418,0.00814145268996459
Uevld,-2.75902847116185,2.56112912167793,24.9577884506294,5.85993258132838e-07
Rasa4,-2.72065892790264,-0.348421905400386,6.29668201349087,0.0120964178521531
Zfp473,-2.71307782829628,-0.517747159840468,6.95250968077192,0.00837017295753473
Scn5a,-2.6876455202354,-0.361289277226311,5.1941909415956,0.0226625019089792
Cutal,-2.68000476930913,-0.450401108532921,5.42458125782151,0.0198551962811509
AI506816,-2.67851651812576,1.93456015426116,6.46969259225798,0.0109729511137219
Nuf2,-2.62958977897373,1.72940950358498,6.06891720154499,0.0137581278051822
Spint1,-2.61962864131737,0.307177452495601,7.48144346122467,0.00623380768566557
Ttc25,-2.58608648802057,0.538767634993137,9.8742292593609,0.00167609793061432
Gm15743,-2.58354906914689,0.13681363305939,5.68632762691115,0.0170975984743065
Fbxw10,-2.58318302995806,-0.538979575715087,5.58959470393383,0.0180674761594037
3110045C21Rik,-2.56528468147833,0.637190368526746,4.95673048803073,0.0259893013483586
