,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Dnajc24,43.1603828663796,-1.15391643940576,0.398663276526996,-2.89446384291587,0.00379806648606186,0.00379806648606186
Hyls1,70.7089482932339,1.18837590409325,0.41126932312521,2.88953208341156,0.00385815634562158,0.00385815634562158
Slc2a5,46.5677593382203,-1.32287757748605,0.458201491691698,-2.88710884070222,0.00388799709185351,0.00388799709185351
Lbp,16.731789065527,-2.75100079666624,0.957663711965707,-2.87261672578103,0.00407087662151825,0.00407087662151825
Xlr3a,6.55089353602396,3.69355682123502,1.28629837883122,2.87146192673517,0.0040857799671366,0.0040857799671366
Gm20324,3.8870680438521,-5.39009351101303,1.87885871725446,-2.86881257303341,0.00412015868996612,0.00412015868996612
Gm36251,12.3788885217148,3.24559914947987,1.13198395209744,2.86717770465397,0.00414150393440649,0.00414150393440649
Nphp3,42.6362996310542,-1.683665163629,0.587406998577492,-2.86626677534705,0.00415344073352005,0.00415344073352005
1700028J19Rik,3.93033684700264,-4.63837199020935,1.64348007924924,-2.82228671267388,0.00476825272432653,0.00476825272432653
AU020206,13.4265251018295,-1.94638875519565,0.693395044485224,-2.80704162897595,0.00499987799028965,0.00499987799028965
Palld,87.5910165330147,-0.980029055239139,0.349551108568885,-2.80367886473462,0.00505231997118165,0.00505231997118165
Creb5,50.148910730635,-1.32329480096917,0.472529985659375,-2.80044619628239,0.00510320138162262,0.00510320138162262
Samd9l,47.503171354583,-1.47034433977895,0.526514841668795,-2.79259808729927,0.00522866125762966,0.00522866125762966
Qtrt2,88.6967001687785,-0.871916613668743,0.313020535181584,-2.78549333245163,0.00534463391540078,0.00534463391540078
Zfp934,7.86710887827977,-3.13372846361567,1.12651855880674,-2.78178147986754,0.00540614271803779,0.00540614271803779
Ikzf1,51.323552421311,-1.29103546712378,0.464962914355488,-2.7766418079028,0.00549236700625748,0.00549236700625748
H2aj,108.104768093943,-0.968637734952598,0.348999585349262,-2.7754695868284,0.00551220545670317,0.00551220545670317
Scgb1b2,79.6125549814752,9.39064414018166,3.38385916504798,2.77512853879323,0.00551798942248479,0.00551798942248479
Ddx4,16.6780999907539,1.92169815596828,0.693419970239803,2.77133373488465,0.00558271750894932,0.00558271750894932
2810459M11Rik,210.807076094766,-0.642997366153158,0.232644394599508,-2.76386356636731,0.00571214176613117,0.00571214176613117
Fut10,56.3334171571351,-1.52999410335851,0.556780790542269,-2.7479290402034,0.00599729870482278,0.00599729870482278
Gucy2c,3.51972329019425,5.3069850853997,1.9323709832457,2.74635933338527,0.00602607214854655,0.00602607214854655
Stom,174.16723177032,-0.842839314499741,0.309075067066817,-2.72697284351809,0.006391829935208,0.006391829935208
Gm5938,53.0246511980328,9.2152654314948,3.38410354245119,2.72310386366605,0.00646717223957807,0.00646717223957807
Zfp36l1,194.003656073708,-0.826538255508682,0.304103930441997,-2.71794663853031,0.00656884311348352,0.00656884311348352
Hspa1a,64.1513030107191,-1.23052337060156,0.453263064019477,-2.71481059958744,0.00663136837501518,0.00663136837501518
Pms2,170.731590092881,0.750153324803562,0.276411724567719,2.71389835571096,0.00664965657634303,0.00664965657634303
Aif1l,105.447573883538,-1.01039585090995,0.372326668783926,-2.71373483454745,0.00665293955396059,0.00665293955396059
Foxp2,169.11346688373,1.14736761864229,0.425152716860431,2.6987187736094,0.00696069699271893,0.00696069699271893
Fam205c,11.7758508770976,2.74360084539794,1.02271771705626,2.68265700265268,0.0073039858750871,0.0073039858750871
Vdr,3.377152703191,5.24026426873597,1.95840542370469,2.6757811254541,0.00745553168093834,0.00745553168093834
Traip,26.7636654261876,1.50107928197775,0.561307476022131,2.67425492461918,0.00748954952933,0.00748954952933
Vgll3,80.7196950320005,1.03225497954586,0.387062995109343,2.6668914171303,0.00765564016367859,0.00765564016367859
Ecm2,61.6344580294762,-1.32339845598856,0.497872408621482,-2.65810764579787,0.00785807893465324,0.00785807893465324
Spn,2.7396226188342,-4.88748072046383,1.84080772013317,-2.65507400203117,0.00792910119163681,0.00792910119163681
Prelp,171.161669522445,-0.850439048038445,0.320727165280113,-2.65159655963566,0.00801122023913966,0.00801122023913966
Scgb2b2,72.4525836681259,8.94191979348356,3.38390762077791,2.64248342318161,0.00823004939014895,0.00823004939014895
Coch,344.499643685229,-2.06430743969766,0.7822634906677,-2.63889017488937,0.00831779223901906,0.00831779223901906
Gm1553,42.5944612581327,8.89929014481789,3.38428324405634,2.62959377305292,0.00854869515622861,0.00854869515622861
Gm38560,4.35689864988662,4.10292329666053,1.56689236125085,2.61850998710925,0.00883147063828132,0.00883147063828132
Ccdc116,15.9799973113861,1.97356164733711,0.756850308737387,2.60759839106031,0.00911798619176532,0.00911798619176532
Scgb2b24,39.9278909823503,8.80602759267298,3.38434425309221,2.60198931731814,0.00926847392828881,0.00926847392828881
A830029E22Rik,19.3347503602175,-1.8946828588413,0.72881553750138,-2.59967407574336,0.00933123383811097,0.00933123383811097
Klk6,16.6100281526857,-5.9791295096803,2.30776955222775,-2.59086939764349,0.00957338155518321,0.00957338155518321
Thsd4,72.4338411013528,0.991401731042723,0.382722578802048,2.59039258709504,0.00958665338156246,0.00958665338156246
Pros1,233.156480115295,-0.943039669967947,0.36536465566226,-2.58109167198615,0.00984884249102078,0.00984884249102078
Dock5,47.1328771370981,-1.77863563404371,0.689521628226507,-2.57952116544694,0.0098937395416184,0.0098937395416184
Thbd,139.652794011262,-0.986885369357376,0.382654530918927,-2.57905052629958,0.00990722946001538,0.00990722946001538
LOC118568202,11.9591886541576,-1.8421968427485,0.714815265261724,-2.57716494355222,0.00996144035698384,0.00996144035698384
Fcrls,232.956335310811,0.900494678541075,0.34946846288691,2.57675519874444,0.00997325549543156,0.00997325549543156
Ccr9,3.80540251110026,-4.58901329625073,1.78581643608665,-2.56970044822012,0.0101786486749551,0.0101786486749551
Gm36841,5.41510183519497,4.43567205828952,1.72924578328099,2.56509057369132,0.0103148875340366,0.0103148875340366
LOC115486415,7.10025688963238,-3.04464519197608,1.18746921218036,-2.56397821581049,0.0103480039086794,0.0103480039086794
Gsta4,571.285430382337,-0.576507303840288,0.224947586165337,-2.56285170100272,0.0103816381529326,0.0103816381529326
1700001K19Rik,2.7475382313414,-4.89559066206463,1.91095347644875,-2.56185758701066,0.0104114000840013,0.0104114000840013
Gm34542,3.6799996973981,4.58996486074188,1.79348079750384,2.55924951475932,0.0104898420923846,0.0104898420923846
Gm15545,3.35166903452245,5.2301556430303,2.04549859249205,2.55690992026465,0.0105606561044477,0.0105606561044477
Nek10,55.7636432338455,1.04623549065866,0.409440973156343,2.55527795030704,0.0106103034182056,0.0106103034182056
Ppp1r16b,1237.94678887743,-0.566778307738558,0.222298947502814,-2.54962209270642,0.010783974377863,0.010783974377863
Tmem254a,326.553205560032,-0.885908092346267,0.34753905760147,-2.54908929793484,0.0108004641082747,0.0108004641082747
Klhl6,14.6745999563484,-1.92291735674983,0.754424316107787,-2.5488538952065,0.0108077568410712,0.0108077568410712
Tnfrsf1b,50.1009462089325,-1.05269128613646,0.413192129430244,-2.54770410943701,0.0108434399318787,0.0108434399318787
Gpr35,11.5018642161136,-2.64581408928538,1.03935177723477,-2.5456386829151,0.0109078026178347,0.0109078026178347
C230035I16Rik,3.18455370855159,-4.31978407850059,1.69844485504454,-2.54337611590417,0.0109786980606663,0.0109786980606663
LOC108167377,3.07513122435014,4.32693104719091,1.70285061546847,2.54099273763984,0.011053821551916,0.011053821551916
Rreb1,38.3500510136475,-1.56734672768131,0.617912037846552,-2.53652078561793,0.0111960096085002,0.0111960096085002
Loxl2,7.26906305442182,-2.89589954072995,1.14433157386679,-2.53064724146732,0.0113852287768636,0.0113852287768636
Wdr70,124.052110805406,0.735079981879453,0.290862665651932,2.52724075202936,0.0114962664938707,0.0114962664938707
Mpzl1,157.648871857187,-0.715419380979843,0.283939932334167,-2.51961524079632,0.0117483176007519,0.0117483176007519
Cd63,217.882317075885,-0.729279675385985,0.290470989300758,-2.5106799034959,0.0120498905337789,0.0120498905337789
Cd33,48.159191090925,-1.05257718094719,0.419614581595421,-2.50843804556357,0.0121266231505028,0.0121266231505028
Dmkn,2.65018567871185,-4.82776364219452,1.92659054656411,-2.5058586791077,0.0122154432300345,0.0122154432300345
Gm34590,5.19120435970326,-3.57331586119492,1.42617148986645,-2.50553028621371,0.0122267926539912,0.0122267926539912
Pcp4l1,551.778947714318,-0.504041920937783,0.201369620583017,-2.50306833512648,0.0123121769246427,0.0123121769246427
Lmo7,467.486044851583,0.547325175631063,0.219608478032563,2.4922770766159,0.0126926978916905,0.0126926978916905
Gm28913,3.9312820443371,3.9471493630518,1.58437300952201,2.49130055822057,0.0127276401412867,0.0127276401412867
Fbxw15,3.05344806101702,-5.0444772726541,2.02519424492076,-2.49086095583463,0.0127433979757887,0.0127433979757887
Oprd1,408.021631471118,0.665372021720433,0.267589067273249,2.48654411968553,0.0128990574181811,0.0128990574181811
Cyp2j6,309.09086168765,-0.733195575309397,0.294927510382506,-2.48601961328897,0.012918084580809,0.012918084580809
Stpg1,3.97865690302648,3.96705886309172,1.59892706845991,2.48107555456722,0.0130986605347148,0.0130986605347148
H2-DMb1,5.13257435828366,-3.78123252075047,1.5285448780536,-2.47374648598174,0.0133704536529438,0.0133704536529438
Ttc25,11.0682817023181,-2.38668402090393,0.965254593613435,-2.4725953512113,0.0134135925565258,0.0134135925565258
Scgb2a2,3.54136744844121,5.3144449180952,2.15368487468869,2.46760562817408,0.0136020083915302,0.0136020083915302
Dpysl3,818.701318606012,0.500478243835319,0.202871661366446,2.46696971111854,0.0136261883142635,0.0136261883142635
Rassf5,47.9365991243726,1.06925621202522,0.433438162198552,2.46691755659349,0.0136281731063159,0.0136281731063159
Neu4,59.0164962013499,-0.884976767965501,0.358864558885224,-2.46604671889191,0.0136613514499811,0.0136613514499811
Ace2,25.0742667093361,-1.73458523833935,0.70424513172824,-2.46304185885193,0.0137763831278927,0.0137763831278927
Rtbdn,6.07327444410698,3.14038427937175,1.2757025400131,2.46169007340811,0.0138284103719676,0.0138284103719676
Shisa3,4.37599864821309,4.84548894596854,1.97276191792162,2.45619550030318,0.0140416744832679,0.0140416744832679
Gm27151,6.59451779930526,-2.8929588045066,1.1788324379765,-2.45408822433868,0.014124232408902,0.014124232408902
Tubgcp4,124.923193012043,0.774082695679045,0.31601343021089,2.44952467736091,0.0143044907419993,0.0143044907419993
Gm33738,2.91513290058983,-4.97817469044598,2.0328657021687,-2.44884582642875,0.0143314777646388,0.0143314777646388
Ctps,486.630393604314,0.526275745972889,0.215857007446779,2.4380757993351,0.0147656774720494,0.0147656774720494
Mmrn2,61.5123527613154,-1.05695042279731,0.434906428352653,-2.43029386068366,0.0150865853033027,0.0150865853033027
Mcidas,2.53347777415618,4.82714631691918,1.98769227685396,2.42851792157657,0.0151606758119776,0.0151606758119776
Corin,5.77536661480553,3.48351832968019,1.43564897188602,2.42644155911168,0.01524770585735,0.01524770585735
Serpinb1a,66.3788740438609,-1.50630004082332,0.621908228352225,-2.42206160354934,0.0154327341115157,0.0154327341115157
Aldh7a1,468.794443350288,0.521413912322582,0.215336010506053,2.42139673293486,0.0154609931997098,0.0154609931997098
P2ry2,3.16952704339094,-4.31311040928459,1.78134454567695,-2.42126680082854,0.0154665210386076,0.0154665210386076
Iqcm,2.91448702085005,-4.97075626242289,2.05464147752896,-2.41928157140146,0.015551197329505,0.015551197329505
Gm31159,2.82406067493223,-4.92408144177821,2.03631400089711,-2.41813464898285,0.0156003028728913,0.0156003028728913
Hapln2,30.9002368461812,-1.63721167882025,0.677177026755001,-2.41770115366389,0.0156188984952218,0.0156188984952218
Plaat3,319.316302984844,-0.696126339489206,0.288246192856265,-2.41504088082208,0.0157334437056957,0.0157334437056957
4930523C07Rik,23.5829449688066,-1.57517702340718,0.653737348653973,-2.4094952302334,0.0159746048740919,0.0159746048740919
Zfp825,26.0132775267686,-1.45708028039606,0.605756242623923,-2.40539044894445,0.0161551948694158,0.0161551948694158
Slc16a5,6.19658515131348,3.25046026085196,1.35351946424507,2.40148763775992,0.0163285607798883,0.0163285607798883
Gng11,107.337660582551,-1.06017979970441,0.441563655419625,-2.40096707845419,0.0163518075478505,0.0163518075478505
Gas1,98.0032874741991,-0.817757969029696,0.341300965187839,-2.39600250933845,0.0165749768449582,0.0165749768449582
Gm10767,5.7051894458335,2.81119946429912,1.17423562071778,2.394067608493,0.0166626770538214,0.0166626770538214
Efcab6,50.3620289664897,0.980747762761805,0.409759317161022,2.39347275751244,0.016689720692102,0.016689720692102
Lcn11,3.37484376547062,5.24762011059888,2.19366864195106,2.39216625986486,0.0167492531495579,0.0167492531495579
Tpbg,95.3168846933974,0.851341539377802,0.355915734166448,2.39197500321709,0.0167579836608298,0.0167579836608298
Slc7a2,390.498550446329,-0.603174875832153,0.25218330470514,-2.39181129193862,0.0167654599503623,0.0167654599503623
0610009E02Rik,2.45885484759624,-4.72756767914601,1.97699056921147,-2.39129500806452,0.0167890565406663,0.0167890565406663
Gm26618,11.3286494583647,2.4753658137206,1.03595078058141,2.38946276224758,0.0168730342513999,0.0168730342513999
Suclg2,113.499478115184,-0.749273690186102,0.313878653229006,-2.38714446642994,0.016979817413622,0.016979817413622
Slc6a7,444.011349591236,0.695673778034069,0.291594718897439,2.38575575258876,0.017044066677445,0.017044066677445
Ss18l1,703.063568320134,0.451744667953188,0.189497394331574,2.38390965504647,0.0171298071569639,0.0171298071569639
Gm39624,2.7362603947834,4.93624478751552,2.07196553358234,2.3823971526114,0.017200335864087,0.017200335864087
Gm46805,41.0184184717804,1.499157950524,0.630346390988826,2.37830813653469,0.0173922853405259,0.0173922853405259
Rflnb,100.562682853744,-0.779151617044143,0.327627121235748,-2.37816580661982,0.0173990003874087,0.0173990003874087
Padi2,187.118922254942,-0.817613747401941,0.34437068470083,-2.37422575069721,0.0175857948084184,0.0175857948084184
Olig2,96.4477253986611,-0.896805171641328,0.378059919120584,-2.37212443394532,0.0176861332554692,0.0176861332554692
Gm46845,3.09640870035286,-5.05174744431516,2.13418123474708,-2.36706581524874,0.017929744033802,0.017929744033802
Nipsnap1,770.370196859617,0.467103131314223,0.197654985102801,2.36322464152008,0.0181166842288796,0.0181166842288796
Gpr62,61.1873190140399,-0.905530661928539,0.383685056548793,-2.36008842792496,0.0182705793315976,0.0182705793315976
2900076A07Rik,9.36891657726584,-2.33208451818238,0.989691541040001,-2.35637511434295,0.0184542717336073,0.0184542717336073
Apod,977.017886288134,-0.819654970708767,0.348146118698905,-2.35434183144706,0.0185555386349309,0.0185555386349309
Car2,1256.72212377076,-0.646868750068301,0.274762562938358,-2.35428270558615,0.0185584906379423,0.0185584906379423
Nkain3,137.639048343869,-0.785876394529578,0.334049118107262,-2.35257736641363,0.01864381090539,0.01864381090539
Itih5,565.626486137054,-0.749598868764854,0.318685760664991,-2.35215676784771,0.0186649066665031,0.0186649066665031
Pax6,96.1853342451215,-0.727717638298567,0.309583591805349,-2.3506337466235,0.0187414709385674,0.0187414709385674
Lrig3,13.4609065519805,-1.9304743333342,0.821668976998384,-2.34945505717687,0.018800913650585,0.018800913650585
Atf5,90.4956055764669,-0.994082628363087,0.424033548325956,-2.34434900796796,0.0190603263439925,0.0190603263439925
Allc,5.83912775160659,2.89194746604146,1.23927375887065,2.33358242707963,0.0196175976358631,0.0196175976358631
Serpinb6b,19.3570654740725,-1.88275503557869,0.807321408665368,-2.33210096421347,0.0196953803456133,0.0196953803456133
Oasl2,28.8164405985304,-1.45927188154458,0.625799059573596,-2.33185374637491,0.0197083864569694,0.0197083864569694
Ifi203,6.15012762869693,-3.14282053679316,1.35198262588376,-2.32460127565529,0.0200932905301841,0.0200932905301841
Nat10,144.952372069649,0.686096287696178,0.295415163084697,2.3224816239357,0.0202070167645485,0.0202070167645485
Rasa4,4.98736204246144,-3.1150853204588,1.34182909019337,-2.32152167755575,0.020258705527747,0.020258705527747
Rasgrp3,159.501871904044,-0.770888001930369,0.332119897559935,-2.32111357252016,0.0202807150568603,0.0202807150568603
Ribc1,2.66071410502086,-4.84763663749078,2.09006203699952,-2.31937452174866,0.0203747378929915,0.0203747378929915
Nuf2,28.128844366815,-1.93709445917662,0.835267512165555,-2.31913061499831,0.0203879552171029,0.0203879552171029
Wnt10b,3.20439831190413,-4.32938341330907,1.86795555788295,-2.31771221485364,0.0204649667310357,0.0204649667310357
Sphk1,7.93084607999144,-2.48281693766699,1.07153866872002,-2.31705771349602,0.0205005881049627,0.0205005881049627
Sowahc,138.755386291796,-0.788164644619516,0.340426109747905,-2.31522971373486,0.0206003639405221,0.0206003639405221
Six3,7.60935369788974,-2.4962500536959,1.07833105647545,-2.31491992992852,0.0206173144451466,0.0206173144451466
Parp12,48.9312539781316,-0.97781819264318,0.422537844532886,-2.31415530063148,0.0206592048879098,0.0206592048879098
Esp24,3.13519205266878,5.13977165634726,2.2218194808847,2.31331649603715,0.0207052443844096,0.0207052443844096
Alg10b,399.728978081463,0.635176952704214,0.274673951953752,2.31247611281015,0.0207514602027705,0.0207514602027705
Eci2,239.767878477538,-0.575026982153667,0.24892900185584,-2.31000396846759,0.020887934418105,0.020887934418105
Fam160b1,460.576734859035,0.448458710400085,0.194259910595694,2.30854996805515,0.0209685670083054,0.0209685670083054
Scara3,305.091571204443,-0.579965716398592,0.251234225611658,-2.30846619319721,0.0209732210536468,0.0209732210536468
Cdhr4,2.69245385065841,-4.86316045194844,2.10883964172849,-2.30608357113507,0.0211059631135731,0.0211059631135731
2610035D17Rik,86.8796358507431,0.869085058414815,0.377151936538303,2.30433672538376,0.0212037489060026,0.0212037489060026
Siglech,188.117195195954,-0.653255615553046,0.283546666989496,-2.30387337114157,0.0212297529096513,0.0212297529096513
Pmp22,181.962386130969,-1.00799611622124,0.437666462385345,-2.30311482110718,0.0212723836239615,0.0212723836239615
Mlf1,9.81573152228799,-2.53926207893677,1.10401336894863,-2.30002837860103,0.0214466123324157,0.0214466123324157
D1Pas1,8.68555484162891,2.41600061426916,1.05047082421469,2.2999216718611,0.0214526580513929,0.0214526580513929
Gm3279,12.1731648490373,-2.12023704625911,0.922675495096269,-2.29792278816063,0.0215661840422302,0.0215661840422302
LOC118568509,3.10394070165007,5.12077334327055,2.23256233678761,2.29367541451888,0.0218091499666822,0.0218091499666822
Cep128,48.6049755515018,-1.03421169487334,0.451077232378927,-2.29275968866579,0.0218618440121297,0.0218618440121297
Gm16322,5.74687458422721,2.52086430026662,1.09957531944304,2.29257992216804,0.0218722013993763,0.0218722013993763
Cass4,4.43472670681511,-4.00495328425718,1.74796196788071,-2.29121305717705,0.0219510941456232,0.0219510941456232
Msh5,2.66955382975064,-4.85202773515644,2.12002490862727,-2.28866543756703,0.0220987986421334,0.0220987986421334
Kctd2,433.388362502379,0.544512601801754,0.238109701481917,2.28681401225102,0.0222066812627672,0.0222066812627672
Zfp874a,136.588392294194,-0.655217939095468,0.286742595774262,-2.28503873770916,0.0223105564304792,0.0223105564304792
Gab1,235.326433506869,-0.70598059374632,0.30926198177405,-2.28279140454489,0.0224426585214968,0.0224426585214968
Kpna2,17.3278589293673,1.65498961684711,0.72554870228629,2.28101795459359,0.0225473844537673,0.0225473844537673
Lpar1,247.881793411883,-1.08150981491419,0.474192448515484,-2.28074027391197,0.0225638204812018,0.0225638204812018
Chchd5,37.2014775945628,-1.09303840050571,0.479555466628776,-2.27927419572475,0.0226507709595916,0.0226507709595916
Haspin,2.54475799070915,-4.77435012309851,2.09983494691779,-2.27367876227913,0.0229853080014923,0.0229853080014923
Tmem273,5.46954565944146,-3.67391849177878,1.61778824329595,-2.27095140974313,0.0231499195856356,0.0231499195856356
Asf1a,52.6909460799817,0.996119628731074,0.438685966475933,2.2706895247485,0.0231657796031033,0.0231657796031033
Inhbb,69.4108810251987,-0.836070570279898,0.368411355405328,-2.2693941378654,0.0232443683610656,0.0232443683610656
Ell3,53.4674887576504,-1.2307309673972,0.542454299242212,-2.26881963903039,0.0232792961842767,0.0232792961842767
Slc16a3,10.9417460169456,2.14408150886563,0.945752054358225,2.2670651350798,0.023386247024318,0.023386247024318
Gm52134,3.13278425528371,-5.08196222293523,2.24194343337947,-2.26676647915009,0.0234044948731073,0.0234044948731073
Ccdc28a,119.267826415535,0.721990642687652,0.319166979672632,2.26210945577201,0.023690641535826,0.023690641535826
Gm6980,8.14288838706628,2.60740634996532,1.15340664825121,2.26061324851791,0.0237832166292857,0.0237832166292857
Zrsr1,651.819522018029,0.424178967425975,0.187722661890852,2.2596044779751,0.0238458094363687,0.0238458094363687
Pde3a,55.3528896544875,-1.34011962301101,0.593247915950856,-2.25895378134294,0.0238862600234711,0.0238862600234711
Cdkl1,264.678715185901,0.520901361329349,0.230801487898801,2.25692375760483,0.0240128392455113,0.0240128392455113
Hba-a1,15.3773126893423,-1.63581223364128,0.726055182434907,-2.25301364581602,0.0242582885850797,0.0242582885850797
Chsy1,167.805305927888,-0.65220152632512,0.289488799279851,-2.25294217927455,0.024262794916092,0.024262794916092
LOC118568531,2.96856364348926,4.28005289832079,1.89985504251378,2.25283129635915,0.0242697880874395,0.0242697880874395
Gjb2,188.959136120716,-1.07123246043722,0.475728725318005,-2.25177165772604,0.024336705625288,0.024336705625288
Lrrn4,6.04576333743369,3.59435376512344,1.59691903707963,2.25080525791503,0.0243978743837863,0.0243978743837863
Zfp40,168.444725864864,-0.610586411795023,0.27177688637951,-2.24664584221632,0.0246626699707341,0.0246626699707341
Scgb2b7,17.3535222529568,7.60421391333576,3.38561123800201,2.24603871465861,0.0247015282361824,0.0247015282361824
Itgb4,12.0875361203422,-2.23513175466574,0.998226356439472,-2.23910312550565,0.0251492069594844,0.0251492069594844
Ctnna1,684.439208593268,-0.503838406291241,0.225075488685065,-2.23853076687632,0.0251864633620911,0.0251864633620911
Kcnd1,87.5837286488626,0.736107836812037,0.32889186930144,2.23814543781674,0.025211572393824,0.025211572393824
Neb,20.5694252307356,1.40487020501366,0.627942256567856,2.23726017849517,0.0252693402483094,0.0252693402483094
Ksr2,80.9074223576866,0.879576270895054,0.393669855552766,2.23429927003176,0.0254633883419837,0.0254633883419837
Casp6,23.1174803450942,-1.26080501077344,0.565541641429018,-2.22937608553036,0.0257888920373219,0.0257888920373219
